id,sub_id,text
$C2910_MAIN_8100_0700_00_blt,ACTOR,バレット
$C2910_MAIN_8100_0800_00_ntk,,星が知ると　それはほどなく<br>セトラの耳に入るのですよ
$C2910_MAIN_8100_0800_00_ntk,ACTOR,ギ・ナタタク
$C2910_MAIN_8100_0900_00_ntk,,セトラは少々　寛容の精神に欠けますからね
$C2910_MAIN_8100_0900_00_ntk,ACTOR,ギ・ナタタク
$C2910_MAIN_8100_1000_00_art,,わたし　セトラの末裔ですけど
$C2910_MAIN_8100_1000_00_art,ACTOR,エアリス
$C2910_MAIN_8100_1000_07_cat,,
$C2910_MAIN_8100_1000_07_cat,ACTOR,ケット・シー
$C2910_MAIN_8100_1000_10_art,,
$C2910_MAIN_8100_1000_10_art,ACTOR,エアリス
$C2910_MAIN_8100_1100_00_ntk,,あなたが継承したのは　血だけのようだ
$C2910_MAIN_8100_1100_00_ntk,ACTOR,ギ・ナタタク
$C2910_MAIN_8100_1200_00_ntk,,セトラの物語は　どこかに忘れてきましたね
$C2910_MAIN_8100_1200_00_ntk,ACTOR,ギ・ナタタク
$C2910_MAIN_8100_1300_00_art,,そうなの？
$C2910_MAIN_8100_1300_00_art,ACTOR,エアリス
$C2910_MAIN_8100_1400_00_ntk,,セトラの日々は過酷です<br>知らない方が長く生きられるでしょう
$C2910_MAIN_8100_1400_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_1800_0100_00_art,,
$C3010_MAIN_1800_0100_00_art,ACTOR,エアリス
$C3010_MAIN_1800_0200_00_ntk,,到着です
$C3010_MAIN_1800_0200_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_1900_0000_02_yfi,,
$C3010_MAIN_1900_0000_02_yfi,ACTOR,ユフィ
$C3010_MAIN_1900_0000_05_yfi,,
$C3010_MAIN_1900_0000_05_yfi,ACTOR,ユフィ
$C3010_MAIN_1900_0100_00_yfi,,負けるかあ～！
$C3010_MAIN_1900_0100_00_yfi,ACTOR,ユフィ
$C3010_MAIN_1900_0100_05_yfi,,
$C3010_MAIN_1900_0100_05_yfi,ACTOR,ユフィ
$C3010_MAIN_1900_0100_07_yfi,,
$C3010_MAIN_1900_0100_07_yfi,ACTOR,ユフィ
$C3010_MAIN_1900_0100_11_tif,,
$C3010_MAIN_1900_0100_11_tif,ACTOR,ティファ
$C3010_MAIN_1900_0200_00_tif,,
$C3010_MAIN_1900_0200_00_tif,ACTOR,ティファ
$C3010_MAIN_1900_0300_00_ntk,,ようこそ　ギ族の里へ
$C3010_MAIN_1900_0300_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0100_00_gst,,<i>星の民よ　よくぞ来た</i>
$C3010_MAIN_2000_0100_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2000_0200_00_blt,,なんだ　いまのは！
$C3010_MAIN_2000_0200_00_blt,ACTOR,バレット
$C3010_MAIN_2000_0300_00_ntk,,ギの意識は　肉体を無くしても<br>滅することがありません
$C3010_MAIN_2000_0300_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0400_00_ntk,,よそ者の我らの意識を<br>星は受け入れてはくれないのです
$C3010_MAIN_2000_0400_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0400_05_blt,,
$C3010_MAIN_2000_0400_05_blt,ACTOR,バレット
$C3010_MAIN_2000_0500_00_blt,,それは難儀なこった　同情するぜ
$C3010_MAIN_2000_0500_00_blt,ACTOR,バレット
$C3010_MAIN_2000_0600_00_ntk,,この像は体を無くした　ギの依り代
$C3010_MAIN_2000_0600_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0700_00_ntk,,訴えに耳を傾けてやってください<br>彼らは　聞き手に飢えています
$C3010_MAIN_2000_0700_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0700_05_ntk,,
$C3010_MAIN_2000_0700_05_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2000_0800_00_art,,よそ者のギ族を　星は受け入れてくれない
$C3010_MAIN_2000_0800_00_art,ACTOR,エアリス
$C3010_MAIN_2000_0900_00_tif,,ライフストリームに帰れないんだね
$C3010_MAIN_2000_0900_00_tif,ACTOR,ティファ
$C3010_MAIN_2000_1000_00_yfi,,それって死なないってこと？　無敵じゃん！
$C3010_MAIN_2000_1000_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2000_1100_00_cat,,生きてるっちゅーワケでも　ないんでっしゃろ
$C3010_MAIN_2000_1100_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2000_1110_00_cat,,そんな中途ハンパな状態<br>死ぬより　苦しいんとちゃいます？
$C3010_MAIN_2000_1110_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2000_1200_00_yfi,,死んだことなんかないクセに
$C3010_MAIN_2000_1200_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2000_1200_05_yfi,,
$C3010_MAIN_2000_1200_05_yfi,ACTOR,ユフィ
$C3010_MAIN_2000_1300_00_yfi,,っていうか　あんた生きてるの？
$C3010_MAIN_2000_1300_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2000_1400_00_cat,,
$C3010_MAIN_2000_1400_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2000_1410_00_cat,,中途半端は　ボクでっか～
$C3010_MAIN_2000_1410_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2000_1500_00_gst,,<i>ギは　マテリアを求めたり</i>
$C3010_MAIN_2000_1500_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2000_1600_00_yfi,,アタシもだよ
$C3010_MAIN_2000_1600_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2050_0100_00_gst,,我らには　死も生もない
$C3010_MAIN_2050_0100_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2050_0200_00_gst,,あるのは　永遠のみ
$C3010_MAIN_2050_0200_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2050_0300_00_gst,,ギは　マテリアを求めたり
$C3010_MAIN_2050_0300_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2050_0400_00_gst,,ギは　マテリアを求めたり
$C3010_MAIN_2050_0400_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2100_0100_00_gst,,<i>星に受け入れられぬ我らのさだめ<br>我らは　我らを癒す道を探った</i>
$C3010_MAIN_2100_0100_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2100_0200_00_yfi,,それが　マテリアなの？
$C3010_MAIN_2100_0200_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2100_0300_00_gst,,<i>ギは　癒しのマテリアを求めたり</i>
$C3010_MAIN_2100_0300_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2150_0100_00_gst,,セトラは　我らを見捨てた
$C3010_MAIN_2150_0100_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2150_0200_00_gst,,セトラは　我らを裏切った
$C3010_MAIN_2150_0200_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2150_0300_00_gst,,ギは　癒しを求めたり
$C3010_MAIN_2150_0300_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2150_0400_00_gst,,ギは　癒しを求めたり
$C3010_MAIN_2150_0400_00_gst,ACTOR,ギ族の亡霊
$C3010_MAIN_2200_0100_00_gst,,<i>マテリア……<br>それは　究極の癒しを我らに与える</i>
$C3010_MAIN_2200_0100_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2200_0200_00_yfi,,究極のマテリア！
$C3010_MAIN_2200_0200_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2200_0210_00_yfi,,どこ　どこにあんの？
$C3010_MAIN_2200_0210_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2200_0300_00_gst,,<i>ギは　究極の癒しをマテリアに求めたり</i>
$C3010_MAIN_2200_0300_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2300_0100_00_gst,,<i>究極の癒し　すなわち　無<br>無に帰ることこそ　我々の悲願</i>
$C3010_MAIN_2300_0100_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2300_0200_00_yfi,,無になることが　いやし？　ナニソレ
$C3010_MAIN_2300_0200_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2300_0300_00_gst,,<i>ギは　無垢なるマテリアに願いを託したり</i>
$C3010_MAIN_2300_0300_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2400_0100_00_blt,,なんか　胸のあたりがザラッとするぜ
$C3010_MAIN_2400_0100_00_blt,ACTOR,バレット
$C3010_MAIN_2400_0110_00_blt,,あんまり　いい感じじゃねえな　ここは
$C3010_MAIN_2400_0110_00_blt,ACTOR,バレット
$C3010_MAIN_2400_0200_00_cat,,ギ族にとって　癒しは無になること
$C3010_MAIN_2400_0200_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2400_0300_00_cat,,この星から消えるんが願い<br>せやなかったら　星ごと消す？
$C3010_MAIN_2400_0300_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2400_0400_00_yfi,,こわっ！
$C3010_MAIN_2400_0400_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2400_0400_05_red,,
$C3010_MAIN_2400_0400_05_red,ACTOR,レッドXIII
$C3010_MAIN_2400_0500_00_red,,うん
$C3010_MAIN_2400_0500_00_red,ACTOR,レッドXIII
$C3010_MAIN_2400_0600_00_yfi,,そのマテリア　アタシみたいに<br>しっかりした人が管理したほうが良くない？
$C3010_MAIN_2400_0600_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2400_0700_00_cat,,関わらんほうが得策やと思いますけど
$C3010_MAIN_2400_0700_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2400_0800_00_cld,,もう遅いようだな
$C3010_MAIN_2400_0800_00_cld,ACTOR,クラウド
$C3010_MAIN_2400_0900_00_cat,,
$C3010_MAIN_2400_0900_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2400_0900_05_yfi,,
$C3010_MAIN_2400_0900_05_yfi,ACTOR,ユフィ
$C3010_MAIN_2400_0900_07_red,,
$C3010_MAIN_2400_0900_07_red,ACTOR,レッドXIII
$C3010_MAIN_2400_1000_00_red,,オイラたちに　なにを頼む気なんだろう
$C3010_MAIN_2400_1000_00_red,ACTOR,レッドXIII
$C3010_MAIN_2400_1100_00_gst,,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1100_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2400_1200_00_gst,,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1200_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2400_1300_00_gst,,<i>ギの願いは──</i>
$C3010_MAIN_2400_1300_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2400_1400_00_blt,,黒いマテリアかよ
$C3010_MAIN_2400_1400_00_blt,ACTOR,バレット
$C3010_MAIN_2400_1500_00_cld,,
$C3010_MAIN_2400_1500_00_cld,ACTOR,クラウド
$C3010_MAIN_2400_1600_00_gst,,<i>ギの願いは　無垢なるマテリアを黒く染め抜いた</i>
$C3010_MAIN_2400_1600_00_gst,ACTOR,<i>ギ族</i>
$C3010_MAIN_2400_1700_00_cld,,このマテリアを　避けては通れないらしい
$C3010_MAIN_2400_1700_00_cld,ACTOR,クラウド
$C3010_MAIN_2400_1800_00_cld,,あいつの言いなりにはならない
$C3010_MAIN_2400_1800_00_cld,ACTOR,クラウド
$C3010_MAIN_2400_1900_00_cld,,どこまでだませるかわからないが　話を合わせよう
$C3010_MAIN_2400_1900_00_cld,ACTOR,クラウド
$C3010_MAIN_2500_0100_00_ntk,,我らギの故郷　我らの星は老いて力尽き<br>この星の一部となりました
$C3010_MAIN_2500_0100_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0200_00_ntk,,空は割れ　大地は裂け<br>海は消え　時は乱れ
$C3010_MAIN_2500_0200_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0300_00_ntk,,その混乱を生きのびた　少数のギが<br>この星の住人となったのです
$C3010_MAIN_2500_0300_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0400_00_ntk,,しかし星にとって　ギは異物でありました
$C3010_MAIN_2500_0400_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0500_00_ntk,,死してもなお異物
$C3010_MAIN_2500_0500_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0600_00_ntk,,星の意識　いわゆるライフストリームの中に<br>消え去ることは許されません
$C3010_MAIN_2500_0600_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0700_00_ntk,,星が見張る　この土地に縛りつけられ
$C3010_MAIN_2500_0700_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0800_00_ntk,,生きることも　消えることも許されず<br>無為な時を過ごす苦行
$C3010_MAIN_2500_0800_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2500_0900_00_ntk,,この苦行から解放されることが<br>我々の悲願になりました
$C3010_MAIN_2500_0900_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0200_00_ntk,,我々は　星が育んだ無垢なるマテリアを手に入れ<br>一族の願いを注ぎ込んだのです
$C3010_MAIN_2600_0200_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0400_00_ntk,,長いときの果て……
$C3010_MAIN_2600_0400_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0500_00_ntk,,マテリアは　ついに願いを受け入れ<br>我らは大いなる癒しのマテリアを手に入れました
$C3010_MAIN_2600_0500_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0700_00_ntk,,悲願が叶う　ついにその時が来たと<br>喜んだのも束の間のこと
$C3010_MAIN_2600_0700_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0800_00_ntk,,憎きセトラがこの地に入り込み<br>我らの宝を奪い取ってしまったのです
$C3010_MAIN_2600_0800_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_0900_00_ntk,,我々は　その漆黒の宝珠を<br>『黒マテリア』と呼んでいます
$C3010_MAIN_2600_0900_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1000_00_ntk,,どうか　黒マテリアを<br>我らの元に返していただきたい
$C3010_MAIN_2600_1000_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1010_00_ntk,,それこそが　あなたがたに託したい我らの願い
$C3010_MAIN_2600_1010_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1100_00_ntk,,セトラの末裔が協力してくれるのであれば<br>長きわだかまりも消えてなくなるでしょう
$C3010_MAIN_2600_1100_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1200_00_cld,,手がかりは？
$C3010_MAIN_2600_1200_00_cld,ACTOR,クラウド
$C3010_MAIN_2600_1300_00_ntk,,黒マテリアは<br>セトラの神殿に隠されたと聞いています
$C3010_MAIN_2600_1300_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1400_00_cat,,セトラ　古代種　神殿……
$C3010_MAIN_2600_1400_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_1500_00_blt,,知らねえか
$C3010_MAIN_2600_1500_00_blt,ACTOR,バレット
$C3010_MAIN_2600_1600_00_cat,,あの　ボク　わかると思います
$C3010_MAIN_2600_1600_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_1600_05_cat,,
$C3010_MAIN_2600_1600_05_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_1700_00_ntk,,虚ろなる者よ　信じてよいのですか
$C3010_MAIN_2600_1700_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_1800_00_cat,,ヘイ・ユー！
$C3010_MAIN_2600_1800_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_1900_00_cat,,みなさんの未来　占うで～！<br>明るいミライ　ゆかいなミライ
$C3010_MAIN_2600_1900_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_2000_00_cld,,こいつが言うなら大丈夫だ　信じていい
$C3010_MAIN_2600_2000_00_cld,ACTOR,クラウド
$C3010_MAIN_2600_2000_05_cat,,
$C3010_MAIN_2600_2000_05_cat,ACTOR,ケット・シー
$C3010_MAIN_2600_2010_00_ntk,,うむ……
$C3010_MAIN_2600_2010_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_2100_00_ntk,,どうやら　見つかってしまったようだ
$C3010_MAIN_2600_2100_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_2200_00_ntk,,星の民よ　勇敢なる者たちよ
$C3010_MAIN_2600_2200_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2600_2300_00_ntk,,どうか　黒マテリアをこの地に
$C3010_MAIN_2600_2300_00_ntk,ACTOR,ギ・ナタタク
$C3010_MAIN_2700_0000_11_yfi,,
$C3010_MAIN_2700_0000_11_yfi,ACTOR,ユフィ
$C3010_MAIN_2700_0100_00_art,,あれ　帰ってきた
$C3010_MAIN_2700_0100_00_art,ACTOR,エアリス
$C3010_MAIN_2700_0100_05_tif,,
$C3010_MAIN_2700_0100_05_tif,ACTOR,ティファ
$C3010_MAIN_2700_0200_00_cld,,まず　地上に出よう
$C3010_MAIN_2700_0200_00_cld,ACTOR,クラウド
$C3010_MAIN_2700_0300_00_yfi,,りょーかい！
$C3010_MAIN_2700_0300_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2700_0400_00_red,,見ててよ　父さん
$C3010_MAIN_2700_0400_00_red,ACTOR,レッドXIII
$C3010_MAIN_2750_0100_00_mma,,無事にお戻りになられましたね
$C3010_MAIN_2750_0100_00_mma,ACTOR,助手
$C3010_MAIN_2750_0200_00_mma,,ブーゲンハーゲン様の元へ案内いたします<br>どうぞ　こちらへ
$C3010_MAIN_2750_0200_00_mma,ACTOR,助手
$C3010_MAIN_2750_0300_00_mma,,星とともにあらんことを
$C3010_MAIN_2750_0300_00_mma,ACTOR,助手
$C3010_MAIN_2800_0100_00_yfi,,キシシシシ！　うまくダマせたよね～
$C3010_MAIN_2800_0100_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2800_0200_00_yfi,,あのギ族の亡霊<br>アタシたちがマテリア持ってくると思ってるよ
$C3010_MAIN_2800_0200_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2800_0300_00_blt,,大いなる癒しとかなんとか言ってたが
$C3010_MAIN_2800_0300_00_blt,ACTOR,バレット
$C3010_MAIN_2800_0400_00_blt,,要するに　とんでもねえ威力の<br>おっそろしいマテリアってことだ
$C3010_MAIN_2800_0400_00_blt,ACTOR,バレット
$C3010_MAIN_2800_0410_00_blt,,ああ　ヤツらに渡すワケにはいかねえ
$C3010_MAIN_2800_0410_00_blt,ACTOR,バレット
$C3010_MAIN_2800_0500_00_cld,,あいつより　先に見つけないと
$C3010_MAIN_2800_0500_00_cld,ACTOR,クラウド
$C3010_MAIN_2800_0600_00_tif,,あいつって？
$C3010_MAIN_2800_0600_00_tif,ACTOR,ティファ
$C3010_MAIN_2800_0700_00_cld,,セフィロスだ
$C3010_MAIN_2800_0700_00_cld,ACTOR,クラウド
$C3010_MAIN_2800_0800_00_cld,,気配を感じなかったのか？
$C3010_MAIN_2800_0800_00_cld,ACTOR,クラウド
$C3010_MAIN_2800_0900_00_art,,うん……
$C3010_MAIN_2800_0900_00_art,ACTOR,エアリス
$C3010_MAIN_2800_1000_00_blt,,セフィロスに関しちゃあ<br>おまえがそう言うなら　いたんだろうよ
$C3010_MAIN_2800_1000_00_blt,ACTOR,バレット
$C3010_MAIN_2800_1100_00_yfi,,じゃあじゃあ　セフィロスも<br>黒マテリアを狙ってるってこと？
$C3010_MAIN_2800_1100_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2800_1200_00_cld,,ああ　そう考えた方がいい
$C3010_MAIN_2800_1200_00_cld,ACTOR,クラウド
$C3010_MAIN_2800_1300_00_yfi,,たいへん　こうしちゃいらんないよ<br>黒マテリアは　アタシが手に入れるんだから！
$C3010_MAIN_2800_1300_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2900_0100_00_art,,ねえ　ケット・シー<br>セトラの神殿のこと　どうして知ってるの？
$C3010_MAIN_2900_0100_00_art,ACTOR,エアリス
$C3010_MAIN_2900_0200_00_cat,,いや　え～っと……
$C3010_MAIN_2900_0200_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2900_0300_00_cat,,知ってるっちゅーか<br>心当たりがあるっちゅーか
$C3010_MAIN_2900_0300_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2900_0400_00_yfi,,あ～ん？
$C3010_MAIN_2900_0400_00_yfi,ACTOR,ユフィ
$C3010_MAIN_2900_0500_00_cat,,むかし　会社の資料で見たことあるんです<br>神羅の端末があったら　調べられると思います
$C3010_MAIN_2900_0500_00_cat,ACTOR,ケット・シー
$C3010_MAIN_2900_0600_00_cld,,端末はコスモキャニオンにもあるのか
$C3010_MAIN_2900_0600_00_cld,ACTOR,クラウド
$C3010_MAIN_2900_0700_00_cat,,……のハズです<br>ブーゲンはんに聞いてみましょ！
$C3010_MAIN_2900_0700_00_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_0100_00_bgh,,ホーホウホウ！
$C3010_MAIN_3000_0100_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_0200_00_bgh,,無事に戻ったようだのう<br>ひと安心　ひと安心
$C3010_MAIN_3000_0200_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_0300_00_red,,も～心配いらないよ　じっちゃん<br>オイラは　戦士セトの息子だからね
$C3010_MAIN_3000_0300_00_red,ACTOR,レッドXIII
$C3010_MAIN_3000_0400_00_cat,,ブーゲンはん
$C3010_MAIN_3000_0400_00_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_0500_00_cat,,この谷にも　神羅のネットワークに繋がる端末を<br>置かせてもろてるはずなんやけど
$C3010_MAIN_3000_0500_00_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_0600_00_cat,,どこにあります？
$C3010_MAIN_3000_0600_00_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_0700_00_bgh,,ホーホウ　あの端末のことかの？
$C3010_MAIN_3000_0700_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_0710_00_bgh,,確かにあった<br>珍しいパーツが使われとったから興味深くてのう
$C3010_MAIN_3000_0710_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_0800_00_bgh,,分解して　ほら　あのとおり
$C3010_MAIN_3000_0800_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_0900_00_bgh,,この谷の発電機として　活躍してくれとるわい
$C3010_MAIN_3000_0900_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1000_00_cat,,
$C3010_MAIN_3000_1000_00_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_1000_05_cat,,
$C3010_MAIN_3000_1000_05_cat,ACTOR,ケット・シー
$C3010_MAIN_3000_1100_00_red,,じゃあ　セトラの神殿は知ってる？
$C3010_MAIN_3000_1100_00_red,ACTOR,レッドXIII
$C3010_MAIN_3000_1200_00_bgh,,神殿とな？
$C3010_MAIN_3000_1200_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1300_00_bgh,,セトラは神など必要としない<br>神殿など作りはしなかったはずじゃよ
$C3010_MAIN_3000_1300_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1400_00_art,,そうなんだ
$C3010_MAIN_3000_1400_00_art,ACTOR,エアリス
$C3010_MAIN_3000_1500_00_bgh,,神殿と呼んだのは　おそらく外の人間
$C3010_MAIN_3000_1500_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1600_00_bgh,,セトラの建造物がどこかに隠されている<br>という伝説は　多くの書物に残されておる
$C3010_MAIN_3000_1600_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1700_00_red,,さすがは　じっちゃん！
$C3010_MAIN_3000_1700_00_red,ACTOR,レッドXIII
$C3010_MAIN_3000_1800_00_bgh,,ホーホーホウ！
$C3010_MAIN_3000_1800_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1810_00_bgh,,場所は　明らかになっとらんがの
$C3010_MAIN_3000_1810_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_1810_05_red,,えー……
$C3010_MAIN_3000_1810_05_red,ACTOR,レッドXIII
$C3010_MAIN_3000_1900_00_bgh,,セトラは過酷な運命を辿った種族
$C3010_MAIN_3000_1900_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2000_00_bgh,,見つけたところで<br>容易に足を踏み入れられる場所ではなかろう
$C3010_MAIN_3000_2000_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2000_05_cld,,
$C3010_MAIN_3000_2000_05_cld,ACTOR,クラウド
$C3010_MAIN_3000_2100_00_bgh,,行くのならば　じゅうぶんに用心せい
$C3010_MAIN_3000_2100_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2100_05_art,,
$C3010_MAIN_3000_2100_05_art,ACTOR,エアリス
$C3010_MAIN_3000_2100_07_tif,,
$C3010_MAIN_3000_2100_07_tif,ACTOR,ティファ
$C3010_MAIN_3000_2200_00_bgh,,見て　聞いて　触れて<br>書物では得られぬものが　そこにあるはずじゃ
$C3010_MAIN_3000_2200_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2300_00_bgh,,無事に帰ったら　わしにも話を聞かせておくれ
$C3010_MAIN_3000_2300_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2400_00_mma,,ブーゲンハーゲン様！
$C3010_MAIN_3000_2400_00_mma,ACTOR,門番
$C3010_MAIN_3000_2500_00_bgh,,なんじゃ　騒がしいのう
$C3010_MAIN_3000_2500_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2600_00_mma,,また　あの黒いマントが現れまして<br>いかがいたしましょう
$C3010_MAIN_3000_2600_00_mma,ACTOR,門番
$C3010_MAIN_3000_2700_00_bgh,,おや　知り合いかな？
$C3010_MAIN_3000_2700_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3000_2800_00_cld,,どこにいるんだ？
$C3010_MAIN_3000_2800_00_cld,ACTOR,クラウド
$C3010_MAIN_3000_2900_00_mma,,あの……谷の入口です
$C3010_MAIN_3000_2900_00_mma,ACTOR,門番
$C3010_MAIN_3000_3000_00_red,,行ってみよう　クラウド
$C3010_MAIN_3000_3000_00_red,ACTOR,レッドXIII
$C3010_MAIN_3000_3100_00_cld,,ああ
$C3010_MAIN_3000_3100_00_cld,ACTOR,クラウド
$C3010_MAIN_3100_0100_00_bgh,,ホーホーホウ！<br>星の巡りとは　まことに面白いものじゃ
$C3010_MAIN_3100_0100_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3100_0200_00_bgh,,この扉は再び閉ざしておかねばのう
$C3010_MAIN_3100_0200_00_bgh,ACTOR,ブーゲンハーゲン
$C3010_MAIN_3100_0300_00_mma,,黒マントは　谷の入口です<br>今は仲間が看病しているはずですよ
$C3010_MAIN_3100_0300_00_mma,ACTOR,門番
$C3010_MAIN_3150_0100_00_mma,,ようこそ　コスモキャニオンへ
$C3010_MAIN_3150_0100_00_mma,ACTOR,門番
$C3010_MAIN_3150_0200_00_mma,,どうぞ　お通りください
$C3010_MAIN_3150_0200_00_mma,ACTOR,門番
$C3010_MAIN_3150_0300_00_mma,,怪しい人物を見かけたら　お知らせください
