id,sub_id,text
$C2710_MAIN_4500_0400_00_blt,ACTOR,バレット
$C2710_MAIN_4500_0500_00_csn,,何日か前からかな
$C2710_MAIN_4500_0500_00_csn,ACTOR,シスネ
$C2710_MAIN_4500_0600_00_csn,,青年団で調査に向かったんだけど<br>見たことのないモンスターがいて　近づけなかった
$C2710_MAIN_4500_0600_00_csn,ACTOR,シスネ
$C2710_MAIN_4500_0700_00_csn,,黒くて　ウジャウジャ飛んでるだけなんだけど<br>なんだか嫌な感じで……ゾッとするの
$C2710_MAIN_4500_0700_00_csn,ACTOR,シスネ
$C2710_MAIN_4500_0770_00_blt,,『ウジャウジャ』だとよ
$C2710_MAIN_4500_0770_00_blt,ACTOR,バレット
$C2710_MAIN_4500_0780_00_red,,姿が見えたのか
$C2710_MAIN_4500_0780_00_red,ACTOR,レッドXIII
$C2710_MAIN_4500_0790_00_csn,,見た……見えたわ　それがどうかしたの？
$C2710_MAIN_4500_0790_00_csn,ACTOR,シスネ
$C2710_MAIN_4500_0790_03_art,,
$C2710_MAIN_4500_0790_03_art,ACTOR,エアリス
$C2710_MAIN_4500_0800_00_red,,フィーラーだろうな
$C2710_MAIN_4500_0800_00_red,ACTOR,レッドXIII
$C2710_MAIN_4500_0900_00_blt,,面白くなってきたじゃねえか
$C2710_MAIN_4500_0900_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1000_00_yfi,,うんうん　はやく行こ！
$C2710_MAIN_4500_1000_00_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1100_00_blt,,てめえは　留守番だ！
$C2710_MAIN_4500_1100_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1100_05_yfi,,
$C2710_MAIN_4500_1100_05_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1200_00_yfi,,はあ？　なんで　どーして
$C2710_MAIN_4500_1200_00_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1300_00_blt,,ひっかき回されちゃあ　たまんねえ
$C2710_MAIN_4500_1300_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1300_03_yfi,,
$C2710_MAIN_4500_1300_03_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1300_07_blt,,
$C2710_MAIN_4500_1300_07_blt,ACTOR,バレット
$C2710_MAIN_4500_1400_00_blt,,悪いが　捕まえといてくれ
$C2710_MAIN_4500_1400_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1400_03_yfi,,
$C2710_MAIN_4500_1400_03_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1400_04_csn,,
$C2710_MAIN_4500_1400_04_csn,ACTOR,シスネ
$C2710_MAIN_4500_1400_06_yfi,,
$C2710_MAIN_4500_1400_06_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_1500_00_csn,,荷が重そうね
$C2710_MAIN_4500_1500_00_csn,ACTOR,シスネ
$C2710_MAIN_4500_1600_00_blt,,さっさと行って　様子見て戻ってくる
$C2710_MAIN_4500_1600_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1610_00_blt,,だから　オレと<br>クラウドたちで行きてえがどうだ？
$C2710_MAIN_4500_1610_00_blt,ACTOR,バレット
$C2710_MAIN_4500_1620_00_cld,,わかった
$C2710_MAIN_4500_1620_00_cld,ACTOR,クラウド
$C2710_MAIN_4500_1620_02_art,,
$C2710_MAIN_4500_1620_02_art,ACTOR,エアリス
$C2710_MAIN_4500_1700_00_red,,急ごう
$C2710_MAIN_4500_1700_00_red,ACTOR,レッドXIII
$C2710_MAIN_4500_2210_00_cld,,ティファたちは　村を守ってくれ
$C2710_MAIN_4500_2210_00_cld,ACTOR,クラウド
$C2710_MAIN_4500_2210_10_csn,,
$C2710_MAIN_4500_2210_10_csn,ACTOR,シスネ
$C2710_MAIN_4500_2400_00_yfi,,横暴　お～ぼ～！
$C2710_MAIN_4500_2400_00_yfi,ACTOR,ユフィ
$C2710_MAIN_4500_2400_04_art,,
$C2710_MAIN_4500_2400_04_art,ACTOR,エアリス
$C2710_MAIN_4500_2400_11_yfi,,
$C2710_MAIN_4500_2400_11_yfi,ACTOR,ユフィ
$C2710_MAIN_4540_0100_00_csn,,魔晄炉は南よ　見張りには伝えてあるから
$C2710_MAIN_4540_0100_00_csn,ACTOR,シスネ
$C2710_MAIN_4540_0200_00_csn,,なにかあれば　村は私たちで守る<br>魔晄炉をお願い
$C2710_MAIN_4540_0200_00_csn,ACTOR,シスネ
$C2710_MAIN_4550_0100_00_sot,,団長から聞いています　お通りください
$C2710_MAIN_4550_0100_00_sot,ACTOR,門番
$C2710_MAIN_4550_0200_00_sot,,この先が魔晄炉です<br>くれぐれも　お気をつけて
$C2710_MAIN_4550_0200_00_sot,ACTOR,門番
$C2710_MAIN_4600_0100_00_blt,,ウェポンはともかく　フィーラーもいるたあな
$C2710_MAIN_4600_0100_00_blt,ACTOR,バレット
$C2710_MAIN_4600_0200_00_cat,,そのフィーラー言うんは　なんですか？
$C2710_MAIN_4600_0200_00_cat,ACTOR,ケット・シー
$C2710_MAIN_4600_0300_00_red,,運命の番人
$C2710_MAIN_4600_0300_00_red,ACTOR,レッドXIII
$C2710_MAIN_4600_0400_00_red,,運命を変えようとする者の前に現れ<br>行動を修正する存在だ
$C2710_MAIN_4600_0400_00_red,ACTOR,レッドXIII
$C2710_MAIN_4600_0500_00_blt,,しばらく　見てなかったよな
$C2710_MAIN_4600_0500_00_blt,ACTOR,バレット
$C2710_MAIN_4600_0600_00_red,,あの日までの運命からは逃れたが<br>新たな運命に飲み込まれたのかもな
$C2710_MAIN_4600_0600_00_red,ACTOR,レッドXIII
$C2710_MAIN_4600_0700_00_cat,,なんや　けったいな話ですな～
$C2710_MAIN_4600_0700_00_cat,ACTOR,ケット・シー
$C2710_MAIN_4650_0100_00_red,,フィーラーは　誰からも見える存在ではない<br>認識できるのは我々だけだったはずだ
$C2710_MAIN_4650_0100_00_red,ACTOR,レッドXIII
$C2710_MAIN_4650_0200_00_cld,,ああ
$C2710_MAIN_4650_0200_00_cld,ACTOR,クラウド
$C2710_MAIN_4650_0300_00_cld,,罠かもしれない
$C2710_MAIN_4650_0300_00_cld,ACTOR,クラウド
$C2710_MAIN_4650_0400_00_red,,どうする？
$C2710_MAIN_4650_0400_00_red,ACTOR,レッドXIII
$C2710_MAIN_4650_0500_00_cld,,気は抜くな
$C2710_MAIN_4650_0500_00_cld,ACTOR,クラウド
$C2710_MAIN_4700_0000_05_blt,,
$C2710_MAIN_4700_0000_05_blt,ACTOR,バレット
$C2710_MAIN_4700_0100_00_blt,,こりゃ　すげえな
$C2710_MAIN_4700_0100_00_blt,ACTOR,バレット
$C2710_MAIN_4700_0200_00_cat,,魔晄炉がある土地は<br>もともとエネルギーが豊富やから
$C2710_MAIN_4700_0200_00_cat,ACTOR,ケット・シー
$C2710_MAIN_4700_0300_00_blt,,どっから入るよ
$C2710_MAIN_4700_0300_00_blt,ACTOR,バレット
$C2710_MAIN_4700_0400_00_red,,フィーラー……？<br>以前とは様子が違う
$C2710_MAIN_4700_0400_00_red,ACTOR,レッドXIII
$C2710_MAIN_4700_0500_00_blt,,そうか？
$C2710_MAIN_4700_0500_00_blt,ACTOR,バレット
$C2710_MAIN_4700_0500_05_cld,,
$C2710_MAIN_4700_0500_05_cld,ACTOR,クラウド
$C2710_MAIN_4700_0600_00_sep,,さあ　始めようか
$C2710_MAIN_4700_0600_00_sep,ACTOR,セフィロス
$C2710_MAIN_4700_0600_08_cld,,
$C2710_MAIN_4700_0600_08_cld,ACTOR,クラウド
$C2710_MAIN_4700_0700_00_cld,,行こう　こっちだ
$C2710_MAIN_4700_0700_00_cld,ACTOR,クラウド
$C2710_MAIN_4800_0100_00_scr,,到着まで　あとどのくらいかしら
$C2710_MAIN_4800_0100_00_scr,ACTOR,スカーレット
$C2710_MAIN_4800_0200_00_skm,,半刻ほどかと
$C2710_MAIN_4800_0200_00_skm,ACTOR,部下
$C2710_MAIN_4800_0300_00_scr,,どれから使おうかしら
$C2710_MAIN_4800_0300_00_scr,ACTOR,スカーレット
$C2710_MAIN_4800_0400_00_skm,,出番があるでしょうか
$C2710_MAIN_4800_0400_00_skm,ACTOR,部下
$C2710_MAIN_4800_0500_00_scr,,おバカさんね
$C2710_MAIN_4800_0500_00_scr,ACTOR,スカーレット
$C2710_MAIN_4800_0510_00_scr,,出番は作るものよ
$C2710_MAIN_4800_0510_00_scr,ACTOR,スカーレット
$C2710_MAIN_4800_0600_00_scr,,
$C2710_MAIN_4800_0600_00_scr,ACTOR,スカーレット
$C2710_MAIN_4900_0100_00_cat,,あれまあ　こんなに水が溜まってしもて
$C2710_MAIN_4900_0100_00_cat,ACTOR,ケット・シー
$C2710_MAIN_4900_0200_00_red,,泳げば進めそうだ
$C2710_MAIN_4900_0200_00_red,ACTOR,レッドXIII
$C2710_MAIN_4900_0300_00_blt,,ウェポンに会うのも楽じゃねえなあ
$C2710_MAIN_4900_0300_00_blt,ACTOR,バレット
$C2710_MAIN_5000_0100_00_blt,,ウジャ公ども　増えてねえか？
$C2710_MAIN_5000_0100_00_blt,ACTOR,バレット
$C2710_MAIN_5000_0200_00_cld,,うっ……！
$C2710_MAIN_5000_0200_00_cld,ACTOR,クラウド
$C2710_MAIN_5000_0300_00_red,,我々を導くつもりだろうか
$C2710_MAIN_5000_0300_00_red,ACTOR,レッドXIII
$C2710_MAIN_5000_0400_00_cat,,向こう側に渡るとなると<br>水位を上げんと無理そうやなあ
$C2710_MAIN_5000_0400_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5000_0500_00_cat,,制御装置を探してみましょ！
$C2710_MAIN_5000_0500_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5050_0100_00_mfa,,排水を開始します<br>浸水区域から退避してください
$C2710_MAIN_5050_0100_00_mfa,ACTOR,アナウンス
$C2710_MAIN_5050_0200_00_mfa,,電力供給が不足しています
$C2710_MAIN_5050_0200_00_mfa,ACTOR,アナウンス
$C2710_MAIN_5050_0300_00_mfa,,電力回復　パワーオン
$C2710_MAIN_5050_0300_00_mfa,ACTOR,アナウンス
$C2710_MAIN_5050_0400_00_mfa,,認証エラー　認証エラー<br>電力供給が不足しています
$C2710_MAIN_5050_0400_00_mfa,ACTOR,アナウンス
$C2710_MAIN_5100_0100_00_cat,,バレットはん　ウェポンと会って<br>どないしたいんですか？
$C2710_MAIN_5100_0100_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5100_0200_00_blt,,もちろん　いっしょに戦うんだ
$C2710_MAIN_5100_0200_00_blt,ACTOR,バレット
$C2710_MAIN_5100_0300_00_cat,,誰と戦うつもりです　敵は誰なんです？
$C2710_MAIN_5100_0300_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5100_0400_00_blt,,セフィロス<br>もちろん　魔晄炉も止めてやる
$C2710_MAIN_5100_0400_00_blt,ACTOR,バレット
$C2710_MAIN_5100_0500_00_cat,,魔晄炉はともかく<br>セフィロスは５年前に死んでますけど
$C2710_MAIN_5100_0500_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5100_0600_00_cld,,でも　いる
$C2710_MAIN_5100_0600_00_cld,ACTOR,クラウド
$C2710_MAIN_5100_0700_00_blt,,おまえもいちど戦えば　わかるさ
$C2710_MAIN_5100_0700_00_blt,ACTOR,バレット
$C2710_MAIN_5100_0800_00_cat,,う～ん　にわかには信じられませんなあ
$C2710_MAIN_5100_0800_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_0100_00_cat,,これは　想像以上やわ
$C2710_MAIN_5200_0100_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_0200_00_blt,,見ろよ！
$C2710_MAIN_5200_0200_00_blt,ACTOR,バレット
$C2710_MAIN_5200_0300_00_blt,,魔晄炉は死んでるのに<br>あんなところまで　魔晄が来てるぜ
$C2710_MAIN_5200_0300_00_blt,ACTOR,バレット
$C2710_MAIN_5200_0400_00_blt,,やっぱり　増えてるんだ<br>魔晄炉を止めたのは　無駄じゃなかった
$C2710_MAIN_5200_0400_00_blt,ACTOR,バレット
$C2710_MAIN_5200_0500_00_cat,,それと　これとは
$C2710_MAIN_5200_0500_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_0600_00_cld,,早く済ませよう
$C2710_MAIN_5200_0600_00_cld,ACTOR,クラウド
$C2710_MAIN_5200_0610_00_cld,,魔晄が気に障る
$C2710_MAIN_5200_0610_00_cld,ACTOR,クラウド
$C2710_MAIN_5200_0700_00_cat,,ななな　ゲルニカですとお～！
$C2710_MAIN_5200_0700_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_0800_00_blt,,クソ　神羅か
$C2710_MAIN_5200_0800_00_blt,ACTOR,バレット
$C2710_MAIN_5200_0810_00_blt,,おまえが呼んだんじゃねえだろうな！
$C2710_MAIN_5200_0810_00_blt,ACTOR,バレット
$C2710_MAIN_5200_0900_00_cat,,ちゃうちゃう　冤罪や！
$C2710_MAIN_5200_0900_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_1000_00_cat,,
$C2710_MAIN_5200_1000_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5200_1000_02_cld,,
$C2710_MAIN_5200_1000_02_cld,ACTOR,クラウド
$C2710_MAIN_5200_1000_04_blt,,
$C2710_MAIN_5200_1000_04_blt,ACTOR,バレット
$C2710_MAIN_5200_1090_00_scr,,なんなの　アレ？
$C2710_MAIN_5200_1090_00_scr,ACTOR,スカーレット
$C2710_MAIN_5200_1110_00_scr,,魔晄のにおいにつられて<br>コバエがたかっているみたい
$C2710_MAIN_5200_1110_00_scr,ACTOR,スカーレット
$C2710_MAIN_5200_1110_05_blt,,
$C2710_MAIN_5200_1110_05_blt,ACTOR,バレット
$C2710_MAIN_5200_1110_08_cld,,
$C2710_MAIN_5200_1110_08_cld,ACTOR,クラウド
$C2710_MAIN_5200_1200_00_blt,,スカーレット！
$C2710_MAIN_5200_1200_00_blt,ACTOR,バレット
$C2710_MAIN_5200_1200_05_scr,,
$C2710_MAIN_5200_1200_05_scr,ACTOR,スカーレット
$C2710_MAIN_5200_1300_00_scr,,お宝探しの前に　お掃除しなくっちゃね
$C2710_MAIN_5200_1300_00_scr,ACTOR,スカーレット
$C2710_MAIN_5300_0100_00_scr,,ほらほら　キリキリ働いて<br>ヒュージマテリアを回収するわよ
$C2710_MAIN_5300_0100_00_scr,ACTOR,スカーレット
$C2710_MAIN_5300_0200_00_scr,,なにをモタモタしてるの<br>早くしないと　“あしおき”よ！
$C2710_MAIN_5300_0200_00_scr,ACTOR,スカーレット
$C2710_MAIN_5300_0300_00_scr,,役立たずばっかりねえ<br>ハエ１匹　殺せないのかしら
$C2710_MAIN_5300_0300_00_scr,ACTOR,スカーレット
$C2710_MAIN_5350_0100_00_cld,,急ごう
$C2710_MAIN_5350_0100_00_cld,ACTOR,クラウド
$C2710_MAIN_5400_0100_00_scr,,さすがは害虫　しぶといわねえ
$C2710_MAIN_5400_0100_00_scr,ACTOR,スカーレット
$C2710_MAIN_5400_0200_00_scr,,宝条博士の自信作よ<br>たっぷり遊んであげてね
$C2710_MAIN_5400_0200_00_scr,ACTOR,スカーレット
$C2710_MAIN_5450_0100_00_cld,,
$C2710_MAIN_5450_0100_00_cld,ACTOR,クラウド
$C2710_MAIN_5450_0200_00_cld,,
$C2710_MAIN_5450_0200_00_cld,ACTOR,クラウド
$C2710_MAIN_5450_0200_05_cld,,
$C2710_MAIN_5450_0200_05_cld,ACTOR,クラウド
$C2710_MAIN_5450_0200_09_cld,,
$C2710_MAIN_5450_0200_09_cld,ACTOR,クラウド
$C2710_MAIN_5450_0300_00_cld,,
$C2710_MAIN_5450_0300_00_cld,ACTOR,クラウド
$C2710_MAIN_5450_0400_00_blt,,てめえ　どきやがれ！
$C2710_MAIN_5450_0400_00_blt,ACTOR,バレット
$C2710_MAIN_5450_0500_00_red,,大丈夫か？
$C2710_MAIN_5450_0500_00_red,ACTOR,レッドXIII
$C2710_MAIN_5450_0500_05_cld,,
$C2710_MAIN_5450_0500_05_cld,ACTOR,クラウド
$C2710_MAIN_5450_0600_00_cld,,ああ……
$C2710_MAIN_5450_0600_00_cld,ACTOR,クラウド
$C2710_MAIN_5450_0700_00_blt,,うざってえガスだぜ
$C2710_MAIN_5450_0700_00_blt,ACTOR,バレット
$C2710_MAIN_5450_0700_05_cld,,
$C2710_MAIN_5450_0700_05_cld,ACTOR,クラウド
$C2710_MAIN_5450_0800_00_blt,,やれるよな！
$C2710_MAIN_5450_0800_00_blt,ACTOR,バレット
$C2710_MAIN_5450_0900_00_cld,,問題ない
$C2710_MAIN_5450_0900_00_cld,ACTOR,クラウド
$C2710_MAIN_5500_0100_00_cld,,
$C2710_MAIN_5500_0100_00_cld,ACTOR,クラウド
$C2710_MAIN_5500_0100_05_blt,,
$C2710_MAIN_5500_0100_05_blt,ACTOR,バレット
$C2710_MAIN_5500_0200_00_red,,クラウド！
$C2710_MAIN_5500_0200_00_red,ACTOR,レッドXIII
$C2710_MAIN_5500_0200_03_cat,,
$C2710_MAIN_5500_0200_03_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0200_05_blt,,
$C2710_MAIN_5500_0200_05_blt,ACTOR,バレット
$C2710_MAIN_5500_0200_07_cat,,
$C2710_MAIN_5500_0200_07_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0200_09_blt,,
$C2710_MAIN_5500_0200_09_blt,ACTOR,バレット
$C2710_MAIN_5500_0200_11_cat,,
$C2710_MAIN_5500_0200_11_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0200_13_blt,,
$C2710_MAIN_5500_0200_13_blt,ACTOR,バレット
$C2710_MAIN_5500_0300_00_sep,,手を貸そう
$C2710_MAIN_5500_0300_00_sep,ACTOR,セフィロス
$C2710_MAIN_5500_0300_03_cld,,
$C2710_MAIN_5500_0300_03_cld,ACTOR,クラウド
$C2710_MAIN_5500_0300_08_blt,,
$C2710_MAIN_5500_0300_08_blt,ACTOR,バレット
$C2710_MAIN_5500_0300_09_cat,,
$C2710_MAIN_5500_0300_09_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0300_13_blt,,
$C2710_MAIN_5500_0300_13_blt,ACTOR,バレット
$C2710_MAIN_5500_0300_15_cat,,
$C2710_MAIN_5500_0300_15_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0350_00_cat,,クラウドはん！
$C2710_MAIN_5500_0350_00_cat,ACTOR,ケット・シー
$C2710_MAIN_5500_0400_00_scr,,残念　時間切れ
$C2710_MAIN_5500_0400_00_scr,ACTOR,スカーレット
$C2710_MAIN_5500_0500_00_scr,,ヒュージマテリアを回収して<br>すぐ戻らなくちゃ
$C2710_MAIN_5500_0500_00_scr,ACTOR,スカーレット
$C2710_MAIN_5500_0600_00_scr,,さようなら
$C2710_MAIN_5500_0600_00_scr,ACTOR,スカーレット
$C2710_MAIN_5600_0100_00_yfi,,
$C2710_MAIN_5600_0100_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5600_0100_02_tif,,
$C2710_MAIN_5600_0100_02_tif,ACTOR,ティファ
$C2710_MAIN_5600_0100_03_art,,
$C2710_MAIN_5600_0100_03_art,ACTOR,エアリス
$C2710_MAIN_5600_0100_04_csn,,
$C2710_MAIN_5600_0100_04_csn,ACTOR,シスネ
$C2710_MAIN_5600_0100_05_tif,,
$C2710_MAIN_5600_0100_05_tif,ACTOR,ティファ
$C2710_MAIN_5600_0100_06_art,,
$C2710_MAIN_5600_0100_06_art,ACTOR,エアリス
$C2710_MAIN_5600_0200_00_tif,,なに？
$C2710_MAIN_5600_0200_00_tif,ACTOR,ティファ
$C2710_MAIN_5600_0200_05_yfi,,
$C2710_MAIN_5600_0200_05_yfi,ACTOR,ユフィ
$C2710_MAIN_5600_0200_08_csn,,
$C2710_MAIN_5600_0200_08_csn,ACTOR,シスネ
$C2710_MAIN_5600_0300_00_csn,,ゲルニカ……いつの間に！
$C2710_MAIN_5600_0300_00_csn,ACTOR,シスネ
$C2710_MAIN_5600_0300_05_yfi,,
$C2710_MAIN_5600_0300_05_yfi,ACTOR,ユフィ
$C2710_MAIN_5600_0400_00_art,,行かないと！
$C2710_MAIN_5600_0400_00_art,ACTOR,エアリス
$C2710_MAIN_5600_0500_00_csn,,急いで仕度して
$C2710_MAIN_5600_0500_00_csn,ACTOR,シスネ
$C2710_MAIN_5600_0510_00_csn,,村の出口で落ち合いましょう！
$C2710_MAIN_5600_0510_00_csn,ACTOR,シスネ
$C2710_MAIN_5600_0510_05_tif,,
$C2710_MAIN_5600_0510_05_tif,ACTOR,ティファ
$C2710_MAIN_5600_0510_08_yfi,,
$C2710_MAIN_5600_0510_08_yfi,ACTOR,ユフィ
$C2710_MAIN_5700_0100_00_csn,,この子たちを使って
$C2710_MAIN_5700_0100_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0100_03_tif,,
$C2710_MAIN_5700_0100_03_tif,ACTOR,ティファ
$C2710_MAIN_5700_0100_05_art,,
$C2710_MAIN_5700_0100_05_art,ACTOR,エアリス
$C2710_MAIN_5700_0200_00_yfi,,おお　チョコボ！
$C2710_MAIN_5700_0200_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5700_0300_00_csn,,それから　これも
$C2710_MAIN_5700_0300_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0400_00_csn,,魔晄炉周辺は　ガレキだらけだから<br>役に立つはずよ
$C2710_MAIN_5700_0400_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0400_04_yfi,,
$C2710_MAIN_5700_0400_04_yfi,ACTOR,ユフィ
$C2710_MAIN_5700_0400_07_tif,,
$C2710_MAIN_5700_0400_07_tif,ACTOR,ティファ
$C2710_MAIN_5700_0500_00_tif,,ありがとう　助かる
$C2710_MAIN_5700_0500_00_tif,ACTOR,ティファ
$C2710_MAIN_5700_0600_00_csn,,くれぐれも　気をつけて
$C2710_MAIN_5700_0600_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0600_05_yfi,,
$C2710_MAIN_5700_0600_05_yfi,ACTOR,ユフィ
$C2710_MAIN_5700_0610_00_csn,,なにか　大変なことが起こる<br>そんな気がするの
$C2710_MAIN_5700_0610_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0700_00_csn,,私の勘　結構当たるから
$C2710_MAIN_5700_0700_00_csn,ACTOR,シスネ
$C2710_MAIN_5700_0800_00_art,,みんなで戻る　かならず
$C2710_MAIN_5700_0800_00_art,ACTOR,エアリス
$C2710_MAIN_5700_0800_02_csn,,
$C2710_MAIN_5700_0800_02_csn,ACTOR,シスネ
$C2710_MAIN_5700_0800_05_tif,,
$C2710_MAIN_5700_0800_05_tif,ACTOR,ティファ
$C2710_MAIN_5700_0800_08_yfi,,
$C2710_MAIN_5700_0800_08_yfi,ACTOR,ユフィ
$C2710_MAIN_5750_0100_00_skm,,なんだ　貴様ら！
$C2710_MAIN_5750_0100_00_skm,ACTOR,警備兵
$C2710_MAIN_5750_0200_00_skm,,捕らえろ！
$C2710_MAIN_5750_0200_00_skm,ACTOR,警備兵
$C2710_MAIN_5800_0100_00_art,,どこから　入ろっか
$C2710_MAIN_5800_0100_00_art,ACTOR,エアリス
$C2710_MAIN_5800_0200_00_tif,,これの出番だね
$C2710_MAIN_5800_0200_00_tif,ACTOR,ティファ
$C2710_MAIN_5810_0100_00_yfi,,なにこれ　プールじゃん！
$C2710_MAIN_5810_0100_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5810_0200_00_art,,およぐ？
$C2710_MAIN_5810_0200_00_art,ACTOR,エアリス
$C2710_MAIN_5810_0300_00_tif,,ワイヤーガンで　上へ行こう
$C2710_MAIN_5810_0300_00_tif,ACTOR,ティファ
$C2710_MAIN_5815_0100_00_skm,,侵入者だ　包囲しろ！
$C2710_MAIN_5815_0100_00_skm,ACTOR,警備兵
$C2710_MAIN_5820_0100_00_skm,,侵入者を発見　ただちに排除する！
$C2710_MAIN_5820_0100_00_skm,ACTOR,神羅ヘリ
$C2710_MAIN_5820_0200_00_yfi,,げっ！
$C2710_MAIN_5820_0200_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5820_0300_00_tif,,クラウドのところへ　急ごう！
$C2710_MAIN_5820_0300_00_tif,ACTOR,ティファ
$C2710_MAIN_5900_0000_02_tif,,
$C2710_MAIN_5900_0000_02_tif,ACTOR,ティファ
$C2710_MAIN_5900_0000_07_tif,,
$C2710_MAIN_5900_0000_07_tif,ACTOR,ティファ
$C2710_MAIN_5900_0000_11_scr,,
$C2710_MAIN_5900_0000_11_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0100_00_yfi,,あ～っ　あの女！
$C2710_MAIN_5900_0100_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5900_0100_11_blt,,
$C2710_MAIN_5900_0100_11_blt,ACTOR,バレット
$C2710_MAIN_5900_0100_13_blt,,
$C2710_MAIN_5900_0100_13_blt,ACTOR,バレット
$C2710_MAIN_5900_0200_00_blt,,ティファ！
$C2710_MAIN_5900_0200_00_blt,ACTOR,バレット
$C2710_MAIN_5900_0300_00_tif,,状況は？
$C2710_MAIN_5900_0300_00_tif,ACTOR,ティファ
$C2710_MAIN_5900_0400_00_blt,,どうってこたあねえ
$C2710_MAIN_5900_0400_00_blt,ACTOR,バレット
$C2710_MAIN_5900_0500_00_art,,クラウド！
$C2710_MAIN_5900_0500_00_art,ACTOR,エアリス
$C2710_MAIN_5900_0600_00_scr,,キャハハハハ　いいザマね！
$C2710_MAIN_5900_0600_00_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0600_04_red,,
$C2710_MAIN_5900_0600_04_red,ACTOR,レッドXIII
$C2710_MAIN_5900_0600_06_blt,,
$C2710_MAIN_5900_0600_06_blt,ACTOR,バレット
$C2710_MAIN_5900_0600_09_scr,,
$C2710_MAIN_5900_0600_09_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0600_12_scr,,
$C2710_MAIN_5900_0600_12_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0700_00_scr,,なに！
$C2710_MAIN_5900_0700_00_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0800_00_yfi,,アタシの顔　忘れたとは言わせないよ
$C2710_MAIN_5900_0800_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5900_0810_00_yfi,,オ・バ・サン！
$C2710_MAIN_5900_0810_00_yfi,ACTOR,ユフィ
$C2710_MAIN_5900_0900_00_tif,,あなたの相手はこっち<br>手加減ナシで　どう？
$C2710_MAIN_5900_0900_00_tif,ACTOR,ティファ
$C2710_MAIN_5900_0900_02_scr,,
$C2710_MAIN_5900_0900_02_scr,ACTOR,スカーレット
$C2710_MAIN_5900_0900_05_art,,
$C2710_MAIN_5900_0900_05_art,ACTOR,エアリス
$C2710_MAIN_5900_0900_09_blt,,
$C2710_MAIN_5900_0900_09_blt,ACTOR,バレット
$C2710_MAIN_5900_1000_00_scr,,私くらいになるとね
$C2710_MAIN_5900_1000_00_scr,ACTOR,スカーレット
$C2710_MAIN_5900_1100_00_scr,,オバサンと呼ばれたって<br>もう傷ついたりはしないの
$C2710_MAIN_5900_1100_00_scr,ACTOR,スカーレット
$C2710_MAIN_5900_1200_00_scr,,ただひたすら　限りなく　とんでもなく
$C2710_MAIN_5900_1200_00_scr,ACTOR,スカーレット
$C2710_MAIN_5900_1300_00_scr,,ムカつくんだよ！
$C2710_MAIN_5900_1300_00_scr,ACTOR,スカーレット
$C2710_MAIN_5950_0000_07_scr,,
$C2710_MAIN_5950_0000_07_scr,ACTOR,スカーレット
$C2710_MAIN_5950_0100_00_scr,,
$C2710_MAIN_5950_0100_00_scr,ACTOR,スカーレット
$C2710_MAIN_5950_0200_00_scr,,そろそろね
$C2710_MAIN_5950_0200_00_scr,ACTOR,スカーレット
