id,sub_id,text
$C3320_MAIN_2800_0400_00_eln,,Go on without me.
$C3320_MAIN_2800_0400_00_eln,ACTOR,Elena
$C3320_MAIN_2800_0400_05_tsu,,
$C3320_MAIN_2800_0400_05_tsu,ACTOR,
$C3320_MAIN_2800_0500_00_eln,,Sit!
$C3320_MAIN_2800_0500_00_eln,ACTOR,Elena
$C3320_MAIN_2800_0600_00_red,,
$C3320_MAIN_2800_0600_00_red,ACTOR,
$C3320_MAIN_2800_0700_00_eln,,"You're not getting past me... I'm a Turk, goddammit!"
$C3320_MAIN_2800_0700_00_eln,ACTOR,Elena
$C3320_MAIN_2800_0700_05_eln,,
$C3320_MAIN_2800_0700_05_eln,ACTOR,
$C3320_MAIN_2800_0800_00_blt,,Aaah!
$C3320_MAIN_2800_0800_00_blt,ACTOR,Barret
$C3320_MAIN_2800_0800_05_eln,,
$C3320_MAIN_2800_0800_05_eln,ACTOR,
$C3320_MAIN_2800_0800_07_blt,,
$C3320_MAIN_2800_0800_07_blt,ACTOR,
$C3320_MAIN_2800_0800_11_cld,,
$C3320_MAIN_2800_0800_11_cld,ACTOR,
$C3320_MAIN_2800_0900_00_art,,It's them!
$C3320_MAIN_2800_0900_00_art,ACTOR,Aerith
$C3320_MAIN_2800_0900_10_art,,
$C3320_MAIN_2800_0900_10_art,ACTOR,
$C3320_MAIN_2800_1000_00_art,,I'm so glad you're all okay!
$C3320_MAIN_2800_1000_00_art,ACTOR,Aerith
$C3320_MAIN_2800_1000_05_tif,,
$C3320_MAIN_2800_1000_05_tif,ACTOR,
$C3320_MAIN_2800_1100_00_tif,,Right back atcha.
$C3320_MAIN_2800_1100_00_tif,ACTOR,Tifa
$C3320_MAIN_2800_1200_00_yfi,,Hmph! We're lucky you didn't crush us!
$C3320_MAIN_2800_1200_00_yfi,ACTOR,Yuffie
$C3320_MAIN_2800_1200_01_tif,,
$C3320_MAIN_2800_1200_01_tif,ACTOR,
$C3320_MAIN_2800_1200_02_cld,,
$C3320_MAIN_2800_1200_02_cld,ACTOR,
$C3320_MAIN_2800_1200_03_lud,,
$C3320_MAIN_2800_1200_03_lud,ACTOR,
$C3320_MAIN_2800_1200_05_eln,,
$C3320_MAIN_2800_1200_05_eln,ACTOR,
$C3320_MAIN_2800_1200_05_tif,,
$C3320_MAIN_2800_1200_05_tif,ACTOR,
$C3320_MAIN_2800_1200_07_art,,
$C3320_MAIN_2800_1200_07_art,ACTOR,
$C3320_MAIN_2800_1200_08_eln,,
$C3320_MAIN_2800_1200_08_eln,ACTOR,
$C3320_MAIN_2800_1200_11_eln,,
$C3320_MAIN_2800_1200_11_eln,ACTOR,
$C3320_MAIN_2800_1200_18_ren,,
$C3320_MAIN_2800_1200_18_ren,ACTOR,
$C3320_MAIN_2800_1300_00_art,,Cloud!
$C3320_MAIN_2800_1300_00_art,ACTOR,Aerith
$C3320_MAIN_2800_1300_04_eln,,
$C3320_MAIN_2800_1300_04_eln,ACTOR,
$C3320_MAIN_2800_1300_08_eln,,
$C3320_MAIN_2800_1300_08_eln,ACTOR,
$C3320_MAIN_2800_1400_00_eln,,
$C3320_MAIN_2800_1400_00_eln,ACTOR,
$C3320_MAIN_2800_1500_00_cld,,Don't be afraid.
$C3320_MAIN_2800_1500_00_cld,ACTOR,Cloud
$C3320_MAIN_2800_1500_08_eln,,
$C3320_MAIN_2800_1500_08_eln,ACTOR,
$C3320_MAIN_2800_1600_00_cld,,It's not death─it's a homecoming.
$C3320_MAIN_2800_1600_00_cld,ACTOR,Cloud
$C3320_MAIN_2800_1600_05_tif,,
$C3320_MAIN_2800_1600_05_tif,ACTOR,
$C3320_MAIN_2800_1700_00_tif,,Stop. Please.
$C3320_MAIN_2800_1700_00_tif,ACTOR,Tifa
$C3320_MAIN_2800_1800_00_blt,,There's no time for this─like you said.<br>One of 'em's still ahead of us.
$C3320_MAIN_2800_1800_00_blt,ACTOR,Barret
$C3320_MAIN_2800_1900_00_cld,,Right. No time.
$C3320_MAIN_2800_1900_00_cld,ACTOR,Cloud
$C3320_MAIN_2800_1900_03_eln,,
$C3320_MAIN_2800_1900_03_eln,ACTOR,
$C3320_MAIN_2800_2000_00_vin,,Death doesn't suit a Turk.
$C3320_MAIN_2800_2000_00_vin,ACTOR,Vincent
$C3330_MAIN_0100_0100_00_tsu,,Built like a maze...remnants of battle...
$C3330_MAIN_0100_0100_00_tsu,ACTOR,Tseng
$C3330_MAIN_0100_0200_00_tsu,,It's not a temple─it's a fortress.
$C3330_MAIN_0100_0200_00_tsu,ACTOR,Tseng
$C3330_MAIN_0100_0210_00_tsu,,"To defend against what, though? Fiends?"
$C3330_MAIN_0100_0210_00_tsu,ACTOR,Tseng
$C3330_MAIN_0100_0300_00_sep,,Worse─humans.
$C3330_MAIN_0100_0300_00_sep,ACTOR,Sephiroth
$C3330_MAIN_0100_0300_05_tsu,,
$C3330_MAIN_0100_0300_05_tsu,ACTOR,
$C3330_MAIN_0100_0300_08_tsu,,
$C3330_MAIN_0100_0300_08_tsu,ACTOR,
$C3330_MAIN_0100_0400_00_sep,,Humans feared and coveted the power of the Ancients. And so they slaughtered them.
$C3330_MAIN_0100_0400_00_sep,ACTOR,Sephiroth
$C3330_MAIN_0100_0500_00_tsu,,
$C3330_MAIN_0100_0500_00_tsu,ACTOR,
$C3330_MAIN_0100_0600_00_cld,,Sephiroth...
$C3330_MAIN_0100_0600_00_cld,ACTOR,Cloud
$C3330_MAIN_0100_0600_05_tsu,,
$C3330_MAIN_0100_0600_05_tsu,ACTOR,
$C3330_MAIN_0100_0700_00_art,,Tseng!
$C3330_MAIN_0100_0700_00_art,ACTOR,Aerith
$C3330_MAIN_0100_0800_00_sep,,Don't be afraid.
$C3330_MAIN_0100_0800_00_sep,ACTOR,Sephiroth
$C3330_MAIN_0100_0810_00_sep,,It's not death─it's a homecoming.
$C3330_MAIN_0100_0810_00_sep,ACTOR,Sephiroth
$C3330_MAIN_0100_0900_00_sep,,You'll see him soon enough.
$C3330_MAIN_0100_0900_00_sep,ACTOR,Sephiroth
$C3330_MAIN_0100_0900_07_tsu,,
$C3330_MAIN_0100_0900_07_tsu,ACTOR,
$C3330_MAIN_0200_0000_05_art,,
$C3330_MAIN_0200_0000_05_art,ACTOR,
$C3330_MAIN_0200_0100_00_art,,Tseng!
$C3330_MAIN_0200_0100_00_art,ACTOR,Aerith
$C3330_MAIN_0200_0100_05_art,,
$C3330_MAIN_0200_0100_05_art,ACTOR,
$C3330_MAIN_0200_0100_08_tsu,,
$C3330_MAIN_0200_0100_08_tsu,ACTOR,
$C3330_MAIN_0200_0200_00_tsu,,You okay?
$C3330_MAIN_0200_0200_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_0300_00_art,,It's not me you should be worried about!
$C3330_MAIN_0200_0300_00_art,ACTOR,Aerith
$C3330_MAIN_0200_0400_00_tsu,,Just tell me─
$C3330_MAIN_0200_0400_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_0400_05_art,,
$C3330_MAIN_0200_0400_05_art,ACTOR,
$C3330_MAIN_0200_0500_00_tsu,,This place...
$C3330_MAIN_0200_0500_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_0510_00_tsu,,Is it...the promised land?
$C3330_MAIN_0200_0510_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_0510_05_art,,
$C3330_MAIN_0200_0510_05_art,ACTOR,
$C3330_MAIN_0200_0600_00_art,,I'm sorry...but I don't think it is.
$C3330_MAIN_0200_0600_00_art,ACTOR,Aerith
$C3330_MAIN_0200_0700_00_tsu,,'Course. Figures.
$C3330_MAIN_0200_0700_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_0700_05_tsu,,
$C3330_MAIN_0200_0700_05_tsu,ACTOR,
$C3330_MAIN_0200_0800_00_art,,Always did take my word for it.
$C3330_MAIN_0200_0800_00_art,ACTOR,Aerith
$C3330_MAIN_0200_0900_00_tsu,,
$C3330_MAIN_0200_0900_00_tsu,ACTOR,
$C3330_MAIN_0200_1000_00_art,,"I never hated you, you know.<br>"
$C3330_MAIN_0200_1000_00_art,ACTOR,Aerith
$C3330_MAIN_0200_1000_05_tsu,,
$C3330_MAIN_0200_1000_05_tsu,ACTOR,
$C3330_MAIN_0200_1000_08_tsu,,
$C3330_MAIN_0200_1000_08_tsu,ACTOR,
$C3330_MAIN_0200_1100_00_tsu,,This pedestal's a key. One only an Ancient can use.
$C3330_MAIN_0200_1100_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_1100_05_tsu,,
$C3330_MAIN_0200_1100_05_tsu,ACTOR,
$C3330_MAIN_0200_1200_00_art,,Where are you going!?
$C3330_MAIN_0200_1200_00_art,ACTOR,Aerith
$C3330_MAIN_0200_1300_00_tsu,,Got...a report to make...
$C3330_MAIN_0200_1300_00_tsu,ACTOR,Tseng
$C3330_MAIN_0200_1300_02_tsu,,
$C3330_MAIN_0200_1300_02_tsu,ACTOR,
$C3330_MAIN_0200_1300_05_art,,
$C3330_MAIN_0200_1300_05_art,ACTOR,
$C3330_MAIN_0200_1400_00_cld,,Aerith. I need you.
$C3330_MAIN_0200_1400_00_cld,ACTOR,Cloud
$C3330_MAIN_0200_1400_05_art,,
$C3330_MAIN_0200_1400_05_art,ACTOR,
$C3330_MAIN_0300_0050_05_art,,
$C3330_MAIN_0300_0050_05_art,ACTOR,
$C3330_MAIN_0300_0100_00_cld,,What's it say?
$C3330_MAIN_0300_0100_00_cld,ACTOR,Cloud
$C3330_MAIN_0300_0100_05_art,,
$C3330_MAIN_0300_0100_05_art,ACTOR,
$C3330_MAIN_0300_0100_08_art,,
$C3330_MAIN_0300_0100_08_art,ACTOR,
$C3330_MAIN_0300_0200_00_art,,"""O warrior...weary though thou art...<br>inward must thou now turn."
$C3330_MAIN_0300_0200_00_art,ACTOR,Aerith
$C3330_MAIN_0300_0210_00_art,,"""Reflect on thy long and bloody path...<br>and kindle life's fire anew."
$C3330_MAIN_0300_0210_00_art,ACTOR,Aerith
$C3330_MAIN_0300_0300_00_art,,"""Forget not thine ire, for it shall...remake thee."""
$C3330_MAIN_0300_0300_00_art,ACTOR,Aerith
$C3330_MAIN_0300_0300_02_art,,
$C3330_MAIN_0300_0300_02_art,ACTOR,
$C3330_MAIN_0300_0300_04_art,,
$C3330_MAIN_0300_0300_04_art,ACTOR,
$C3330_MAIN_0300_0300_06_yfi,,
$C3330_MAIN_0300_0300_06_yfi,ACTOR,
$C3330_MAIN_0300_0300_07_tif,,
$C3330_MAIN_0300_0300_07_tif,ACTOR,
$C3330_MAIN_0300_0300_08_red,,
$C3330_MAIN_0300_0300_08_red,ACTOR,
$C3330_MAIN_0300_0300_09_blt,,
$C3330_MAIN_0300_0300_09_blt,ACTOR,
$C3330_MAIN_0300_0400_00_blt,,Rollin' out the red carpet for us?
$C3330_MAIN_0300_0400_00_blt,ACTOR,Barret
$C3330_MAIN_0300_0500_00_art,,Sorta.<br>We're each supposed to face some kind of trial.
$C3330_MAIN_0300_0500_00_art,ACTOR,Aerith
$C3330_MAIN_0300_0500_05_tif,,
$C3330_MAIN_0300_0500_05_tif,ACTOR,
$C3330_MAIN_0300_0600_00_tif,,I guess you...get to sit this one out.
$C3330_MAIN_0300_0600_00_tif,ACTOR,Tifa
$C3330_MAIN_0300_0700_00_yfi,,Typical.
$C3330_MAIN_0300_0700_00_yfi,ACTOR,Yuffie
$C3330_MAIN_0300_0800_00_cld,,I'll wait out here. But make it quick.
$C3330_MAIN_0300_0800_00_cld,ACTOR,Cloud
$C3330_MAIN_0300_0900_00_blt,,"Well, no point delayin' the inevitable."
$C3330_MAIN_0300_0900_00_blt,ACTOR,Barret
$C3330_MAIN_0300_0900_05_yfi,,Right.
$C3330_MAIN_0300_0900_05_yfi,ACTOR,Yuffie
$C3330_MAIN_0300_1000_00_blt,,Seeya on the other side.
$C3330_MAIN_0300_1000_00_blt,ACTOR,Barret
$C3330_MAIN_0300_1000_05_art,,
$C3330_MAIN_0300_1000_05_art,ACTOR,
$C3330_MAIN_0310_0100_00_blt,,"Don't forget my anger, huh? I'm gonna take that shit to the grave."
$C3330_MAIN_0310_0100_00_blt,ACTOR,Barret
$C3330_MAIN_0310_0200_00_blt,,"If the Cetra think I ain't pissed off enough, they are in for a rude awakening."
$C3330_MAIN_0310_0200_00_blt,ACTOR,Barret
$C3330_MAIN_0310_0300_00_tif,,"Hey, about Cloud... He's been acting kinda weird since we got here."
$C3330_MAIN_0310_0300_00_tif,ACTOR,Tifa
$C3330_MAIN_0310_0400_00_tif,,"It's almost like he's... Actually, forget it."
$C3330_MAIN_0310_0400_00_tif,ACTOR,Tifa
$C3330_MAIN_0310_0500_00_red,,We gotta go it alone from here.
$C3330_MAIN_0310_0500_00_red,ACTOR,Red XIII
$C3330_MAIN_0310_0600_00_red,,"Really wish we didn't have to, though."
$C3330_MAIN_0310_0600_00_red,ACTOR,Red XIII
$C3330_MAIN_0310_0700_00_yfi,,"Compared to the training we ninjas go through, this'll be a cakewalk."
$C3330_MAIN_0310_0700_00_yfi,ACTOR,Yuffie
$C3330_MAIN_0310_0800_00_yfi,,Wanna bet a couple orbs of materia on who'll make it back first?
$C3330_MAIN_0310_0800_00_yfi,ACTOR,Yuffie
$C3330_MAIN_0310_0900_00_cld,,I don't have anything to prove.
$C3330_MAIN_0310_0900_00_cld,ACTOR,Cloud
$C3330_MAIN_0310_1000_00_cld,,Get going.
$C3330_MAIN_0310_1000_00_cld,ACTOR,Cloud
$C3330_MAIN_0320_0100_00_art,,What <i>is</i> this?
$C3330_MAIN_0320_0100_00_art,ACTOR,Aerith
$C3330_MAIN_0320_0100_05_art,,
$C3330_MAIN_0320_0100_05_art,ACTOR,
$C3330_MAIN_0320_0100_13_red,,
$C3330_MAIN_0320_0100_13_red,ACTOR,
$C3330_MAIN_0320_0100_15_red,,
$C3330_MAIN_0320_0100_15_red,ACTOR,
$C3330_MAIN_0320_0100_17_red,,
$C3330_MAIN_0320_0100_17_red,ACTOR,
$C3330_MAIN_0400_0200_00_red,,It <i>can't</i> be real.
$C3330_MAIN_0400_0200_00_red,ACTOR,Red XIII
$C3330_MAIN_0450_0100_00_skm,,Subject located!
$C3330_MAIN_0450_0100_00_skm,ACTOR,Security Officer
$C3330_MAIN_0450_0200_00_skm,,Over here!
$C3330_MAIN_0450_0200_00_skm,ACTOR,Security Officer
$C3330_MAIN_0450_0300_00_skm,,Grab 'im!
$C3330_MAIN_0450_0300_00_skm,ACTOR,Security Officer
$C3330_MAIN_0600_0100_00_red,,This is...
$C3330_MAIN_0600_0100_00_red,ACTOR,Red XIII
$C3330_MAIN_0700_0000_05_red,,
$C3330_MAIN_0700_0000_05_red,ACTOR,
$C3330_MAIN_0700_0000_06_skm,,
$C3330_MAIN_0700_0000_06_skm,ACTOR,
$C3330_MAIN_0700_0000_08_red,,
$C3330_MAIN_0700_0000_08_red,ACTOR,
$C3330_MAIN_0700_0000_10_skm,,
$C3330_MAIN_0700_0000_10_skm,ACTOR,
$C3330_MAIN_0700_0000_12_skm,,
$C3330_MAIN_0700_0000_12_skm,ACTOR,
$C3330_MAIN_0700_0000_14_skm,,
$C3330_MAIN_0700_0000_14_skm,ACTOR,
$C3330_MAIN_0700_0090_00_skm,,Hold still!
$C3330_MAIN_0700_0090_00_skm,ACTOR,Security Officer
$C3330_MAIN_0700_0100_00_skm,,
$C3330_MAIN_0700_0100_00_skm,ACTOR,
$C3330_MAIN_0700_0100_05_red,,
$C3330_MAIN_0700_0100_05_red,ACTOR,
$C3330_MAIN_0700_0100_07_skm,,
$C3330_MAIN_0700_0100_07_skm,ACTOR,
$C3330_MAIN_0700_0200_00_hjo,,Easy now... That is a valuable specimen;<br>it must be handled with the utmost care.
$C3330_MAIN_0700_0200_00_hjo,ACTOR,Hojo
$C3330_MAIN_0700_0200_05_red,,
$C3330_MAIN_0700_0200_05_red,ACTOR,
$C3330_MAIN_0700_0200_07_skm,,
$C3330_MAIN_0700_0200_07_skm,ACTOR,
$C3330_MAIN_0700_0200_09_skm,,
$C3330_MAIN_0700_0200_09_skm,ACTOR,
$C3330_MAIN_0700_0250_00_red,,
$C3330_MAIN_0700_0250_00_red,ACTOR,
$C3330_MAIN_0700_0250_01_red,,
$C3330_MAIN_0700_0250_01_red,ACTOR,
$C3330_MAIN_0700_0250_02_red,,
$C3330_MAIN_0700_0250_02_red,ACTOR,
$C3330_MAIN_0700_0250_03_red,,
$C3330_MAIN_0700_0250_03_red,ACTOR,
$C3330_MAIN_0800_0100_00_hjo,,"Come along, Number Thirteen. Don't be shy."
$C3330_MAIN_0800_0100_00_hjo,ACTOR,Hojo
$C3330_MAIN_0800_0100_05_skm,,
$C3330_MAIN_0800_0100_05_skm,ACTOR,
$C3330_MAIN_0800_0100_07_skm,,
$C3330_MAIN_0800_0100_07_skm,ACTOR,
$C3330_MAIN_0900_0000_05_red,,
$C3330_MAIN_0900_0000_05_red,ACTOR,
$C3330_MAIN_0900_0000_07_skm,,
$C3330_MAIN_0900_0000_07_skm,ACTOR,
$C3330_MAIN_0900_0000_09_skm,,
$C3330_MAIN_0900_0000_09_skm,ACTOR,
$C3330_MAIN_0900_0100_00_hjo,,That's a good boy.<br>Make sure he's strapped down tight.
$C3330_MAIN_0900_0100_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0200_00_red,,
$C3330_MAIN_0900_0200_00_red,ACTOR,
$C3330_MAIN_0900_0201_00_red,,
$C3330_MAIN_0900_0201_00_red,ACTOR,
$C3330_MAIN_0900_0202_00_red,,
$C3330_MAIN_0900_0202_00_red,ACTOR,
$C3330_MAIN_0900_0300_00_hjo,,Such a fine red coat...<br>A rare specimen for my lucky thirteenth test.
$C3330_MAIN_0900_0300_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0400_00_hjo,,That's it!
$C3330_MAIN_0900_0400_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0410_00_hjo,,"Henceforth, you shall be ""Red XIII."""
$C3330_MAIN_0900_0410_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0410_05_red,,
$C3330_MAIN_0900_0410_05_red,ACTOR,
$C3330_MAIN_0900_0500_00_hjo,,Shall we then?
$C3330_MAIN_0900_0500_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0600_00_red,,
$C3330_MAIN_0900_0600_00_red,ACTOR,
$C3330_MAIN_0900_0601_00_red,,
$C3330_MAIN_0900_0601_00_red,ACTOR,
$C3330_MAIN_0900_0700_00_hjo,,"Hold still, my pet!"
$C3330_MAIN_0900_0700_00_hjo,ACTOR,Hojo
$C3330_MAIN_0900_0710_00_hjo,,
$C3330_MAIN_0900_0710_00_hjo,ACTOR,
$C3330_MAIN_0900_0800_00_red,,
$C3330_MAIN_0900_0800_00_red,ACTOR,
$C3330_MAIN_1000_0049_05_tif,,
$C3330_MAIN_1000_0049_05_tif,ACTOR,
$C3330_MAIN_1000_0049_08_tif,,
$C3330_MAIN_1000_0049_08_tif,ACTOR,
$C3330_MAIN_1000_0050_05_tif,,
$C3330_MAIN_1000_0050_05_tif,ACTOR,
$C3330_MAIN_1000_0050_08_tif,,
$C3330_MAIN_1000_0050_08_tif,ACTOR,
$C3330_MAIN_1100_0100_00_tif,,Cloud?
$C3330_MAIN_1100_0100_00_tif,ACTOR,Tifa
$C3330_MAIN_1100_0200_00_tif,,
$C3330_MAIN_1100_0200_00_tif,ACTOR,
$C3330_MAIN_1200_0000_05_tif,,
$C3330_MAIN_1200_0000_05_tif,ACTOR,
$C3330_MAIN_1200_0100_00_tif,,No...!
$C3330_MAIN_1200_0100_00_tif,ACTOR,Tifa
$C3330_MAIN_1210_0100_00_tif,,Wait!
$C3330_MAIN_1210_0100_00_tif,ACTOR,Tifa
$C3330_MAIN_1300_0100_00_tif,,Dad?
$C3330_MAIN_1300_0100_00_tif,ACTOR,Tifa
$C3330_MAIN_1300_0100_05_tif,,
$C3330_MAIN_1300_0100_05_tif,ACTOR,
$C3330_MAIN_1300_0200_00_tif,,No... Don't go that way!
$C3330_MAIN_1300_0200_00_tif,ACTOR,Tifa
$C3330_MAIN_1500_0050_05_tif,,
$C3330_MAIN_1500_0050_05_tif,ACTOR,
$C3330_MAIN_1500_0050_08_tif,,
$C3330_MAIN_1500_0050_08_tif,ACTOR,
$C3330_MAIN_1600_0100_00_tif,,Dad!
$C3330_MAIN_1600_0100_00_tif,ACTOR,Tifa
$C3330_MAIN_1600_0200_00_tif,,
$C3330_MAIN_1600_0200_00_tif,ACTOR,
$C3330_MAIN_1600_0300_00_tif,,Monsters.
$C3330_MAIN_1600_0300_00_tif,ACTOR,Tifa
$C3330_MAIN_1600_0400_00_tif,,Sephiroth... SOLDIERs...
$C3330_MAIN_1600_0400_00_tif,ACTOR,Tifa
$C3330_MAIN_1600_0410_00_tif,,Mako... Shinra... I'm sick of this.
$C3330_MAIN_1600_0410_00_tif,ACTOR,Tifa
$C3330_MAIN_1600_0500_00_tif,,I'm sick of all of this!
$C3330_MAIN_1600_0500_00_tif,ACTOR,Tifa
$C3330_MAIN_1700_0050_05_yfi,,
$C3330_MAIN_1700_0050_05_yfi,ACTOR,
$C3330_MAIN_1700_0050_08_yfi,,
$C3330_MAIN_1700_0050_08_yfi,ACTOR,
$C3330_MAIN_1800_0100_00_yfi,,This is fine... Not scary at all.
$C3330_MAIN_1800_0100_00_yfi,ACTOR,Yuffie
$C3330_MAIN_1800_0100_05_yfi,,
$C3330_MAIN_1800_0100_05_yfi,ACTOR,
$C3330_MAIN_1800_0200_00_yfi,,
$C3330_MAIN_1800_0200_00_yfi,ACTOR,
$C3330_MAIN_1800_0200_05_yfi,,
$C3330_MAIN_1800_0200_05_yfi,ACTOR,
$C3330_MAIN_2000_0100_00_snn,,"<i>Put the claws away, Boss.<br>Least while we're in Shinra territory.</i>"
$C3330_MAIN_2000_0100_00_snn,ACTOR,<i>???</i>
$C3330_MAIN_2000_0150_00_yfi,,Sonon?
$C3330_MAIN_2000_0150_00_yfi,ACTOR,Yuffie
$C3330_MAIN_2000_0200_00_snn,,"<i>Hey, Boss. Wanna try treading a little lighter this time? No point fighting if we don't have to.</i>"
$C3330_MAIN_2000_0200_00_snn,ACTOR,<i>Sonon</i>
$C3330_MAIN_2000_0300_00_snn,,"<i>Boss, I don't think we'll be back here anytime soon, so make sure you're ready for anything, okay?</i>"
$C3330_MAIN_2000_0300_00_snn,ACTOR,<i>Sonon</i>
$C3330_MAIN_2000_0400_00_snn,,<i>Yuffie... You gotta keep going...for us...</i>
$C3330_MAIN_2000_0400_00_snn,ACTOR,<i>Sonon</i>
$C3330_MAIN_2000_0500_00_yfi,,You got this.
$C3330_MAIN_2000_0500_00_yfi,ACTOR,Yuffie
$C3330_MAIN_2100_0100_00_snn,,Boss!
$C3330_MAIN_2100_0100_00_snn,ACTOR,???
$C3330_MAIN_2100_0200_00_yfi,,Sonon?
$C3330_MAIN_2100_0200_00_yfi,ACTOR,Yuffie
$C3330_MAIN_2100_0200_05_snn,,
$C3330_MAIN_2100_0200_05_snn,ACTOR,
$C3330_MAIN_2100_0200_08_yfi,,
$C3330_MAIN_2100_0200_08_yfi,ACTOR,
$C3330_MAIN_2100_0300_00_ner,,
$C3330_MAIN_2100_0300_00_ner,ACTOR,
$C3330_MAIN_2100_0300_05_ner,,
$C3330_MAIN_2100_0300_05_ner,ACTOR,
$C3330_MAIN_2100_0300_08_yfi,,
$C3330_MAIN_2100_0300_08_yfi,ACTOR,
$C3330_MAIN_2100_0300_11_yfi,,
$C3330_MAIN_2100_0300_11_yfi,ACTOR,
$C3330_MAIN_2100_0400_00_ner,,If you won't come and claim him...<br>I can always keep him for myself.
$C3330_MAIN_2100_0400_00_ner,ACTOR,Nero
$C3330_MAIN_2100_0500_00_yfi,,
$C3330_MAIN_2100_0500_00_yfi,ACTOR,
$C3330_MAIN_2100_0500_05_yfi,,
$C3330_MAIN_2100_0500_05_yfi,ACTOR,
$C3330_MAIN_2100_0500_09_yfi,,
$C3330_MAIN_2100_0500_09_yfi,ACTOR,
$C3330_MAIN_2100_0600_00_ner,,
$C3330_MAIN_2100_0600_00_ner,ACTOR,
$C3330_MAIN_2100_0600_05_yfi,,
$C3330_MAIN_2100_0600_05_yfi,ACTOR,
$C3330_MAIN_2100_0700_00_yfi,,
$C3330_MAIN_2100_0700_00_yfi,ACTOR,
$C3330_MAIN_2200_0000_05_blt,,
$C3330_MAIN_2200_0000_05_blt,ACTOR,
$C3330_MAIN_2200_0000_07_blt,,
$C3330_MAIN_2200_0000_07_blt,ACTOR,
$C3330_MAIN_2200_0000_09_blt,,
$C3330_MAIN_2200_0000_09_blt,ACTOR,
$C3330_MAIN_2200_0000_11_blt,,
$C3330_MAIN_2200_0000_11_blt,ACTOR,
$C3330_MAIN_2200_0100_00_blt,,What in the hell...?
$C3330_MAIN_2200_0100_00_blt,ACTOR,Barret
$C3330_MAIN_2250_0100_00_blt,,I'm home...
$C3330_MAIN_2250_0100_00_blt,ACTOR,Barret
$C3330_MAIN_2250_0200_00_blt,,Almost...home.
$C3330_MAIN_2250_0200_00_blt,ACTOR,Barret
$C3330_MAIN_2280_0100_00_mma,,"Hey, Barret! Welcome home."
$C3330_MAIN_2280_0200_00_mma,,How's the reactor looking?
$C3330_MAIN_2280_0300_00_mma,,Myrna's been waiting for ya.
$C3330_MAIN_2280_0400_00_mma,,"Bet you're aching for a nice, hot shower."
$C3330_MAIN_2280_0500_00_mfa,,"Thanks for looking out, Barret."
$C3330_MAIN_2280_0600_00_mfa,,This place is gonna thrive thanks to you!
$C3330_MAIN_2280_0700_00_mfa,,Everything's gotten so much easier thanks to that reactor.
$C3330_MAIN_2280_0800_00_mfa,,"Don't work too hard, Barret!"
$C3330_MAIN_2300_0000_05_blt,,
$C3330_MAIN_2300_0000_05_blt,ACTOR,
$C3330_MAIN_2300_0100_00_min,,"Oh, there you are!"
$C3330_MAIN_2300_0100_00_min,ACTOR,Myrna
$C3330_MAIN_2300_0100_05_blt,,
$C3330_MAIN_2300_0100_05_blt,ACTOR,
$C3330_MAIN_2300_0100_08_min,,
$C3330_MAIN_2300_0100_08_min,ACTOR,
$C3330_MAIN_2300_0200_00_min,,"What's wrong, baby? You okay?"
$C3330_MAIN_2300_0200_00_min,ACTOR,Myrna
$C3330_MAIN_2300_0200_05_min,,
$C3330_MAIN_2300_0200_05_min,ACTOR,
$C3330_MAIN_2300_0300_00_blt,,Myrna!?
$C3330_MAIN_2300_0300_00_blt,ACTOR,Barret
$C3330_MAIN_2300_0300_05_min,,
$C3330_MAIN_2300_0300_05_min,ACTOR,
$C3330_MAIN_2300_0300_08_blt,,
$C3330_MAIN_2300_0300_08_blt,ACTOR,
$C3330_MAIN_2300_0400_00_min,,What's gotten into you?
$C3330_MAIN_2300_0400_00_min,ACTOR,Myrna
$C3330_MAIN_2300_0400_05_min,,
$C3330_MAIN_2300_0400_05_min,ACTOR,
$C3330_MAIN_2300_0400_08_min,,
$C3330_MAIN_2300_0400_08_min,ACTOR,
$C3330_MAIN_2300_0500_00_min,,"Alright, let's get you inside.<br>Someone's clearly had a long day."
$C3330_MAIN_2300_0500_00_min,ACTOR,Myrna
$C3330_MAIN_2300_0500_05_blt,,
$C3330_MAIN_2300_0500_05_blt,ACTOR,
$C3330_MAIN_2300_0600_00_blt,,Okay...
$C3330_MAIN_2300_0600_00_blt,ACTOR,Barret
$C3330_MAIN_2300_0600_05_min,,
$C3330_MAIN_2300_0600_05_min,ACTOR,
$C3330_MAIN_2300_0600_08_blt,,
$C3330_MAIN_2300_0600_08_blt,ACTOR,
$C3330_MAIN_2400_0000_05_blt,,
$C3330_MAIN_2400_0000_05_blt,ACTOR,
$C3330_MAIN_2400_0000_07_blt,,
