id,sub_id,text
$C2710_MAIN_6200_2000_00_tif,ACTOR,Tifa
$C2710_MAIN_6200_2100_00_cld,,Liar.
$C2710_MAIN_6200_2100_00_cld,ACTOR,Cloud
$C2710_MAIN_6200_2100_05_tif,,
$C2710_MAIN_6200_2100_05_tif,ACTOR,
$C2710_MAIN_6200_2200_00_tif,,Alright. Look!
$C2710_MAIN_6200_2200_00_tif,ACTOR,Tifa
$C2710_MAIN_6200_2200_05_cld,,
$C2710_MAIN_6200_2200_05_cld,ACTOR,
$C2710_MAIN_6200_2300_00_cld,,"Those we hate, those we love, those we fear─Jenova would become <i>anyone</i> to fool her prey."
$C2710_MAIN_6200_2300_00_cld,ACTOR,Cloud
$C2710_MAIN_6200_2300_02_tif,,
$C2710_MAIN_6200_2300_02_tif,ACTOR,
$C2710_MAIN_6200_2300_03_tif,,
$C2710_MAIN_6200_2300_03_tif,ACTOR,
$C2710_MAIN_6200_2300_05_tif,,
$C2710_MAIN_6200_2300_05_tif,ACTOR,
$C2710_MAIN_6200_2400_00_tif,,Don't do this!
$C2710_MAIN_6200_2400_00_tif,ACTOR,Tifa
$C2710_MAIN_6200_2400_05_tif,,
$C2710_MAIN_6200_2400_05_tif,ACTOR,
$C2710_MAIN_6200_2500_00_cld,,But I'm no fool.
$C2710_MAIN_6200_2500_00_cld,ACTOR,Cloud
$C2710_MAIN_6200_2600_00_tif,,
$C2710_MAIN_6200_2600_00_tif,ACTOR,
$C2710_MAIN_6200_2600_05_tif,,
$C2710_MAIN_6200_2600_05_tif,ACTOR,
$C2710_MAIN_6200_2700_00_tif,,
$C2710_MAIN_6200_2700_00_tif,ACTOR,
$C2710_MAIN_6200_2800_00_blt,,"Swim, Tifa! Swim to us! Don't stop!"
$C2710_MAIN_6200_2800_00_blt,ACTOR,Barret
$C2710_MAIN_6300_0000_05_tif,,
$C2710_MAIN_6300_0000_05_tif,ACTOR,
$C2710_MAIN_6300_0100_00_tif,,
$C2710_MAIN_6300_0100_00_tif,ACTOR,
$C2710_MAIN_6300_0100_09_cld,,
$C2710_MAIN_6300_0100_09_cld,ACTOR,
$C2710_MAIN_6300_0200_00_cld,,Tifa?
$C2710_MAIN_6300_0200_00_cld,ACTOR,Cloud
$C2710_MAIN_6300_0200_03_cld,,
$C2710_MAIN_6300_0200_03_cld,ACTOR,
$C2710_MAIN_6300_0300_00_tif,,<i>Alright. Look!</i>
$C2710_MAIN_6300_0300_00_tif,ACTOR,<i>Tifa</i>
$C2710_MAIN_6300_0400_00_cld,,
$C2710_MAIN_6300_0400_00_cld,ACTOR,
$C2710_MAIN_6300_0400_05_cld,,
$C2710_MAIN_6300_0400_05_cld,ACTOR,
$C2710_MAIN_6300_0500_00_cld,,Tifa!
$C2710_MAIN_6300_0500_00_cld,ACTOR,Cloud
$C2810_MAIN_0100_0100_00_tfm,,Tifa...
$C2810_MAIN_0100_0100_00_tfm,ACTOR,???
$C2810_MAIN_0100_0200_00_brn,,Pumpkin...
$C2810_MAIN_0100_0200_00_brn,ACTOR,???
$C2810_MAIN_0100_0201_00_brn,,Pumpkin...
$C2810_MAIN_0100_0201_00_brn,ACTOR,???
$C2810_MAIN_0100_0300_00_tif,,Mom...? Dad...?
$C2810_MAIN_0100_0300_00_tif,ACTOR,Tifa
$C2810_MAIN_0200_0100_00_mmk,,Tifa! Over here!
$C2810_MAIN_0200_0100_00_mmk,ACTOR,???
$C2810_MAIN_0200_0200_00_mmk,,C'mon! This way!
$C2810_MAIN_0200_0200_00_mmk,ACTOR,???
$C2810_MAIN_0200_0300_00_mmk,,"Yeah, come play with us!"
$C2810_MAIN_0200_0300_00_mmk,ACTOR,???
$C2810_MAIN_0300_0100_00_anm,,
$C2810_MAIN_0300_0100_00_anm,ACTOR,
$C2810_MAIN_0300_0200_00_anm,,
$C2810_MAIN_0300_0200_00_anm,ACTOR,
$C2810_MAIN_0400_0100_00_tif,,
$C2810_MAIN_0400_0100_00_tif,ACTOR,
$C2810_MAIN_0400_0200_00_tif,,A Weapon?
$C2810_MAIN_0400_0200_00_tif,ACTOR,Tifa
$C2810_MAIN_0500_0100_00_anm,,
$C2810_MAIN_0500_0100_00_anm,ACTOR,
$C2810_MAIN_0500_0200_00_anm,,
$C2810_MAIN_0500_0200_00_anm,ACTOR,
$C2810_MAIN_0600_0100_00_tif,,Are the Whispers...fighting?
$C2810_MAIN_0600_0100_00_tif,ACTOR,Tifa
$C2810_MAIN_0600_0200_00_tif,,Where...where are we?
$C2810_MAIN_0600_0200_00_tif,ACTOR,Tifa
$C2810_MAIN_0600_0300_00_anm,,
$C2810_MAIN_0600_0300_00_anm,ACTOR,
$C2810_MAIN_0600_0400_00_tif,,The lifestream...?
$C2810_MAIN_0600_0400_00_tif,ACTOR,Tifa
$C2810_MAIN_0600_0500_00_anm,,
$C2810_MAIN_0600_0500_00_anm,ACTOR,
$C2810_MAIN_0700_0100_00_tif,,Just...promise me one thing.
$C2810_MAIN_0700_0100_00_tif,ACTOR,Tifa
$C2810_MAIN_0700_0200_00_tif,,"When we're older, and you're a famous SOLDIER, if I'm ever trapped or in trouble..."
$C2810_MAIN_0700_0200_00_tif,ACTOR,Tifa
$C2810_MAIN_0700_0210_00_tif,,Promise you'll come and save me.
$C2810_MAIN_0700_0210_00_tif,ACTOR,Tifa
$C2810_MAIN_0700_0300_00_cld,,Huh?
$C2810_MAIN_0700_0300_00_cld,ACTOR,Cloud
$C2810_MAIN_0700_0400_00_tif,,That's what heroes do. They save people.
$C2810_MAIN_0700_0400_00_tif,ACTOR,Tifa
$C2810_MAIN_0700_0410_00_tif,,Please? Just once.
$C2810_MAIN_0700_0410_00_tif,ACTOR,Tifa
$C2810_MAIN_0700_0500_00_tif,,I don't... What is this?
$C2810_MAIN_0700_0500_00_tif,ACTOR,Tifa
$C2810_MAIN_0800_0100_00_tif,,I'm gonna go find my mom.
$C2810_MAIN_0800_0100_00_tif,ACTOR,Tifa
$C2810_MAIN_0800_0200_00_mmk,,"Then I'm coming with you, Tifa!"
$C2810_MAIN_0800_0200_00_mmk,ACTOR,Boy
$C2810_MAIN_0800_0300_00_mmk,,Me too!
$C2810_MAIN_0800_0300_00_mmk,ACTOR,Boy
$C2810_MAIN_0800_0400_00_mmk,,"Mt. Nibel, here we come!"
$C2810_MAIN_0800_0400_00_mmk,ACTOR,Boy
$C2810_MAIN_0800_0410_00_tif,,"Okay, then. Thanks, you guys."
$C2810_MAIN_0800_0410_00_tif,ACTOR,Tifa
$C2810_MAIN_0800_0500_00_mmk,,"Hey, look. Think Cloud wants to come too?"
$C2810_MAIN_0800_0500_00_mmk,ACTOR,Boy
$C2810_MAIN_0800_0510_00_cld,,
$C2810_MAIN_0800_0510_00_cld,ACTOR,
$C2810_MAIN_0800_0520_00_tif,,Cloud?
$C2810_MAIN_0800_0520_00_tif,ACTOR,Tifa
$C2810_MAIN_0800_0520_05_cld,,
$C2810_MAIN_0800_0520_05_cld,ACTOR,
$C2810_MAIN_0800_0530_00_mmk,,C'mon! Let's go!
$C2810_MAIN_0800_0530_00_mmk,ACTOR,Boy
$C2810_MAIN_0800_0600_00_tif,,Cloud... Is this... Am I dying?
$C2810_MAIN_0800_0600_00_tif,ACTOR,Tifa
$C2810_MAIN_0900_0100_00_cld,,"Tifa, stop!"
$C2810_MAIN_0900_0100_00_cld,ACTOR,Cloud
$C2810_MAIN_0900_0200_00_cld,,We have to turn back!
$C2810_MAIN_0900_0200_00_cld,ACTOR,Cloud
$C2810_MAIN_0900_0300_00_cld,,You're not gonna find your mom here! She's gone!
$C2810_MAIN_0900_0300_00_cld,ACTOR,Cloud
$C2810_MAIN_0900_0400_00_tif,,"Cloud, please... I need you..."
$C2810_MAIN_0900_0400_00_tif,ACTOR,Tifa
$C2810_MAIN_0990_0100_00_anm,,
$C2810_MAIN_0990_0100_00_anm,ACTOR,
$C2810_MAIN_1100_0000_05_tif,,
$C2810_MAIN_1100_0000_05_tif,ACTOR,
$C2810_MAIN_1100_0100_00_tif,,Sephiroth!?
$C2810_MAIN_1100_0100_00_tif,ACTOR,Tifa
$C2810_MAIN_1100_0100_05_sep,,
$C2810_MAIN_1100_0100_05_sep,ACTOR,
$C2810_MAIN_1100_0100_09_tif,,
$C2810_MAIN_1100_0100_09_tif,ACTOR,
$C2810_MAIN_1100_0200_00_tif,,
$C2810_MAIN_1100_0200_00_tif,ACTOR,
$C2810_MAIN_1100_0200_05_sep,,
$C2810_MAIN_1100_0200_05_sep,ACTOR,
$C2810_MAIN_1100_0200_07_sep,,
$C2810_MAIN_1100_0200_07_sep,ACTOR,
$C2810_MAIN_1100_0200_09_sep,,
$C2810_MAIN_1100_0200_09_sep,ACTOR,
$C2810_MAIN_1100_0200_11_sep,,
$C2810_MAIN_1100_0200_11_sep,ACTOR,
$C2810_MAIN_1100_0200_13_sep,,
$C2810_MAIN_1100_0200_13_sep,ACTOR,
$C2810_MAIN_1100_0200_15_sep,,
$C2810_MAIN_1100_0200_15_sep,ACTOR,
$C2810_MAIN_1100_0300_00_zng,,"Stay strong, Tifa!"
$C2810_MAIN_1100_0300_00_zng,ACTOR,???
$C2810_MAIN_1100_0400_00_zng,,You'll make it.
$C2810_MAIN_1100_0400_00_zng,ACTOR,???
$C2810_MAIN_1100_0500_00_zng,,"But not if you give up. You have to want it,<br>fight for it─hard as you can."
$C2810_MAIN_1100_0500_00_zng,ACTOR,Zangan
$C2810_MAIN_1100_0600_00_crn,,"You need to get up now, Tifa."
$C2810_MAIN_1100_0600_00_crn,ACTOR,Doctor Sheiran
$C2810_MAIN_1100_0700_00_crn,,You can't die here. Too many still depend on you.
$C2810_MAIN_1100_0700_00_crn,ACTOR,Doctor Sheiran
$C2810_MAIN_1100_0800_00_art,,Tifa!
$C2810_MAIN_1100_0800_00_art,ACTOR,Aerith
$C2810_MAIN_1100_0900_00_blt,,"Come back to us, Tifa! We've got a fight to finish!"
$C2810_MAIN_1100_0900_00_blt,ACTOR,Barret
$C2810_MAIN_1100_1000_00_tif,,Cloud!
$C2810_MAIN_1100_1000_00_tif,ACTOR,Tifa
$C2810_MAIN_1100_1100_00_tif,,
$C2810_MAIN_1100_1100_00_tif,ACTOR,
$C2810_MAIN_1100_1200_00_sep,,Your words can't reach him now.
$C2810_MAIN_1100_1200_00_sep,ACTOR,Sephiroth
$C2810_MAIN_1100_1300_00_tif,,No! Don't take him too!
$C2810_MAIN_1100_1300_00_tif,ACTOR,Tifa
$C2810_MAIN_1200_0000_05_yfi,,
$C2810_MAIN_1200_0000_05_yfi,ACTOR,
$C2810_MAIN_1200_0100_00_yfi,,Can't see anything down there.
$C2810_MAIN_1200_0100_00_yfi,ACTOR,Yuffie
$C2810_MAIN_1200_0100_02_art,,
$C2810_MAIN_1200_0100_02_art,ACTOR,
$C2810_MAIN_1200_0100_03_yfi,,
$C2810_MAIN_1200_0100_03_yfi,ACTOR,
$C2810_MAIN_1200_0100_07_yfi,,
$C2810_MAIN_1200_0100_07_yfi,ACTOR,
$C2810_MAIN_1200_0100_09_red,,
$C2810_MAIN_1200_0100_09_red,ACTOR,
$C2810_MAIN_1200_0100_11_blt,,
$C2810_MAIN_1200_0100_11_blt,ACTOR,
$C2810_MAIN_1200_0200_00_yfi,,
$C2810_MAIN_1200_0200_00_yfi,ACTOR,
$C2810_MAIN_1200_0200_05_cat,,
$C2810_MAIN_1200_0200_05_cat,ACTOR,
$C2810_MAIN_1200_0200_07_yfi,,
$C2810_MAIN_1200_0200_07_yfi,ACTOR,
$C2810_MAIN_1200_0200_09_yfi,,
$C2810_MAIN_1200_0200_09_yfi,ACTOR,
$C2810_MAIN_1200_0200_11_blt,,
$C2810_MAIN_1200_0200_11_blt,ACTOR,
$C2810_MAIN_1200_0200_13_yfi,,
$C2810_MAIN_1200_0200_13_yfi,ACTOR,
$C2810_MAIN_1200_0200_15_cat,,
$C2810_MAIN_1200_0200_15_cat,ACTOR,
$C2810_MAIN_1200_0200_17_cat,,
$C2810_MAIN_1200_0200_17_cat,ACTOR,
$C2810_MAIN_1200_0200_19_yfi,,
$C2810_MAIN_1200_0200_19_yfi,ACTOR,
$C2810_MAIN_1200_0200_22_art,,
$C2810_MAIN_1200_0200_22_art,ACTOR,
$C2810_MAIN_1200_0300_00_art,,Tifa!?
$C2810_MAIN_1200_0300_00_art,ACTOR,Aerith
$C2810_MAIN_1200_0400_00_art,,Barret!
$C2810_MAIN_1200_0400_00_art,ACTOR,Aerith
$C2810_MAIN_1200_0500_00_blt,,Coming!
$C2810_MAIN_1200_0500_00_blt,ACTOR,Barret
$C2810_MAIN_1200_0500_02_blt,,
$C2810_MAIN_1200_0500_02_blt,ACTOR,
$C2810_MAIN_1200_0500_05_blt,,
$C2810_MAIN_1200_0500_05_blt,ACTOR,
$C2810_MAIN_1200_0500_06_blt,,
$C2810_MAIN_1200_0500_06_blt,ACTOR,
$C2810_MAIN_1200_0500_08_blt,,
$C2810_MAIN_1200_0500_08_blt,ACTOR,
$C2810_MAIN_1200_0500_11_cld,,
$C2810_MAIN_1200_0500_11_cld,ACTOR,
$C2810_MAIN_1200_0600_00_blt,,"Hey, get your shit together! Tifa needs you!"
$C2810_MAIN_1200_0600_00_blt,ACTOR,Barret
$C2810_MAIN_1200_0600_02_blt,,
$C2810_MAIN_1200_0600_02_blt,ACTOR,
$C2810_MAIN_1200_0600_05_cld,,
$C2810_MAIN_1200_0600_05_cld,ACTOR,
$C2810_MAIN_1300_0000_03_cld,,
$C2810_MAIN_1300_0000_03_cld,ACTOR,
$C2810_MAIN_1300_0000_06_blt,,
$C2810_MAIN_1300_0000_06_blt,ACTOR,
$C2810_MAIN_1300_0000_07_blt,,
$C2810_MAIN_1300_0000_07_blt,ACTOR,
$C2810_MAIN_1300_0000_09_blt,,
$C2810_MAIN_1300_0000_09_blt,ACTOR,
$C2810_MAIN_1300_0000_10_cld,,
$C2810_MAIN_1300_0000_10_cld,ACTOR,
$C2810_MAIN_1300_0000_11_tif,,
$C2810_MAIN_1300_0000_11_tif,ACTOR,
$C2810_MAIN_1300_0050_00_art,,Tifa!
$C2810_MAIN_1300_0050_00_art,ACTOR,Aerith
$C2810_MAIN_1300_0100_00_cld,,Tifa!
$C2810_MAIN_1300_0100_00_cld,ACTOR,Cloud
$C2810_MAIN_1300_0100_05_cld,,
$C2810_MAIN_1300_0100_05_cld,ACTOR,
$C2810_MAIN_1300_0100_09_yfi,,
$C2810_MAIN_1300_0100_09_yfi,ACTOR,
$C2810_MAIN_1300_0200_00_tif,,Good luck down there...
$C2810_MAIN_1300_0200_00_tif,ACTOR,Tifa
$C2810_MAIN_1300_0300_00_blt,,"Hey, Tifa─stay with us!"
$C2810_MAIN_1300_0300_00_blt,ACTOR,Barret
$C2810_MAIN_1300_0300_04_cld,,
$C2810_MAIN_1300_0300_04_cld,ACTOR,
$C2810_MAIN_1300_0300_07_art,,
$C2810_MAIN_1300_0300_07_art,ACTOR,
$C2810_MAIN_1400_0000_01_yfi,,
$C2810_MAIN_1400_0000_01_yfi,ACTOR,
$C2810_MAIN_1400_0000_03_tif,,
$C2810_MAIN_1400_0000_03_tif,ACTOR,
$C2810_MAIN_1400_0000_08_cld,,
$C2810_MAIN_1400_0000_08_cld,ACTOR,
$C2810_MAIN_1400_0100_00_cld,,I'll go get the others.
$C2810_MAIN_1400_0100_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_0200_00_tif,,Cloud?
$C2810_MAIN_1400_0200_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_0200_07_cld,,
$C2810_MAIN_1400_0200_07_cld,ACTOR,
$C2810_MAIN_1400_0210_00_tif,,You remember how our parents used to<br>tell us that when a person died...their spirit<br>would cross Mt. Nibel?
$C2810_MAIN_1400_0210_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_0300_00_cld,,Yeah.
$C2810_MAIN_1400_0300_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_0400_00_cld,,We all knew it was a story to scare us<br>outta climbing the mountain.
$C2810_MAIN_1400_0400_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_0410_00_cld,,"You believed it, though."
$C2810_MAIN_1400_0410_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_0500_00_tif,,"I didn't... At least, I had my suspicions."
$C2810_MAIN_1400_0500_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_0600_00_tif,,But I buried them. I wanted it to be true so badly.<br>I didn't wanna think my mom was just...gone.
$C2810_MAIN_1400_0600_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_0700_00_tif,,"Plus, Emilio and the others said they'd help me find her, so up the mountain we went."
$C2810_MAIN_1400_0700_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_0800_00_cld,,Some help they were─<br>running off and leaving you out there.
$C2810_MAIN_1400_0800_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_0900_00_tif,,Not that I knew about any of that...
$C2810_MAIN_1400_0900_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1000_00_cld,,You don't remember?
$C2810_MAIN_1400_1000_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_1000_05_tif,,
$C2810_MAIN_1400_1000_05_tif,ACTOR,
$C2810_MAIN_1400_1100_00_tif,,I hit my head pretty hard when I fell off that cliff.
$C2810_MAIN_1400_1100_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1200_00_tif,,Think it messed with my memory.<br>Everything from around that time's a blur.
$C2810_MAIN_1400_1200_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1300_00_tif,,I only knew what the others told me.<br>Didn't even occur to me to question them.
$C2810_MAIN_1400_1300_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1400_00_cld,,What'd they tell you?
$C2810_MAIN_1400_1400_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_1500_00_tif,,They said that you egged me on.
$C2810_MAIN_1400_1500_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1500_05_cld,,
$C2810_MAIN_1400_1500_05_cld,ACTOR,
$C2810_MAIN_1400_1600_00_tif,,But now I know...that's not what happened at all.
$C2810_MAIN_1400_1600_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1700_00_tif,,When the rest of them ran...you were there for me.
$C2810_MAIN_1400_1700_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1800_00_tif,,You stayed when I needed you most.<br>If that's not a hero...then I don't know what is.
$C2810_MAIN_1400_1800_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_1900_00_cld,,I'm no hero...
$C2810_MAIN_1400_1900_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2000_00_cld,,What kinda hero falls off a cliff with the person he's trying to save? And pushes 'em into a pool of mako?
$C2810_MAIN_1400_2000_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2100_00_cld,,Sometimes...I don't even know who I am.
$C2810_MAIN_1400_2100_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2200_00_cld,,I forget things everyone else remembers just fine...<br>and know things I've got no right knowing.
$C2810_MAIN_1400_2200_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2300_00_cld,,It's like there's different people inside of me.
$C2810_MAIN_1400_2300_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2310_00_cld,,"And the worst part is,<br>I can't even tell where they end and I begin."
$C2810_MAIN_1400_2310_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2400_00_tif,,Go on.
$C2810_MAIN_1400_2400_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_2500_00_cld,,SOLDIERs' cells degrade...
$C2810_MAIN_1400_2500_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2600_00_cld,,I think that's what's happening to me.
$C2810_MAIN_1400_2600_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2610_00_cld,,That I'm...falling apart.
$C2810_MAIN_1400_2610_00_cld,ACTOR,Cloud
$C2810_MAIN_1400_2700_00_tif,,That's <i>not</i> going to happen to you.
$C2810_MAIN_1400_2700_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_2700_05_cld,,
$C2810_MAIN_1400_2700_05_cld,ACTOR,
$C2810_MAIN_1400_2800_00_tif,,You saved me before; now it's my turn.
$C2810_MAIN_1400_2800_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_2900_00_yfi,,Kiss. Kiss!
$C2810_MAIN_1400_2900_00_yfi,ACTOR,???
$C2810_MAIN_1400_3000_00_cat,,Shh!
$C2810_MAIN_1400_3000_00_cat,ACTOR,???
$C2810_MAIN_1400_3100_00_yfi,,
$C2810_MAIN_1400_3100_00_yfi,ACTOR,
$C2810_MAIN_1400_3100_05_tif,,
$C2810_MAIN_1400_3100_05_tif,ACTOR,
$C2810_MAIN_1400_3100_08_yfi,,
$C2810_MAIN_1400_3100_08_yfi,ACTOR,
$C2810_MAIN_1400_3200_00_tif,,"Aw, worried about little old me?"
$C2810_MAIN_1400_3200_00_tif,ACTOR,Tifa
$C2810_MAIN_1400_3200_03_yfi,,
$C2810_MAIN_1400_3200_03_yfi,ACTOR,
$C2810_MAIN_1400_3200_05_cat,,
$C2810_MAIN_1400_3200_05_cat,ACTOR,
$C2810_MAIN_1400_3300_00_cat,,"Aye, that's right─worried!"
$C2810_MAIN_1400_3300_00_cat,ACTOR,Cait Sith
$C2810_MAIN_1400_3300_05_yfi,,Come on! Sorry!
$C2810_MAIN_1400_3300_05_yfi,ACTOR,Yuffie
$C2810_MAIN_1400_3400_00_art,,
$C2810_MAIN_1400_3400_00_art,ACTOR,Aerith
$C2810_MAIN_1500_0100_00_blt,,So basically...
$C2810_MAIN_1500_0100_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0110_00_blt,,we got some nasty-lookin' black Whispers goin' up against the planet in the lifestream.
$C2810_MAIN_1500_0110_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0200_00_blt,,"And these Whispers are with Sephiroth, right?"
$C2810_MAIN_1500_0200_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0300_00_tif,,Yeah.
$C2810_MAIN_1500_0300_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_0310_00_tif,,"At least, that's how it looked to me<br>while I was in there."
$C2810_MAIN_1500_0310_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_0400_00_art,,And? Any idea who was winning? Couldja tell?
$C2810_MAIN_1500_0400_00_art,ACTOR,Aerith
$C2810_MAIN_1500_0500_00_tif,,The planet. The lifestream.
$C2810_MAIN_1500_0500_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_0510_00_tif,,Us.
$C2810_MAIN_1500_0510_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_0600_00_blt,,"Well, of course we are! What did you expect!?"
$C2810_MAIN_1500_0600_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0700_00_blt,,This is the planet we're talkin' about! Y'all know she's gonna pour her heart and soul into this fight!
$C2810_MAIN_1500_0700_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0800_00_blt,,Just close your eyes and listen.<br>Tell me you can't hear that─her rallyin' cry!
$C2810_MAIN_1500_0800_00_blt,ACTOR,Barret
$C2810_MAIN_1500_0900_00_blt,,"She knows Sephiroth ain't goin' down easy,<br>and that she needs others to step up."
$C2810_MAIN_1500_0900_00_blt,ACTOR,Barret
$C2810_MAIN_1500_1000_00_blt,,"But we're the only ones who can, don't you see?<br>We need to commit─put our lives on the line to save hers!"
$C2810_MAIN_1500_1000_00_blt,ACTOR,Barret
$C2810_MAIN_1500_1100_00_blt,,You in?
$C2810_MAIN_1500_1100_00_blt,ACTOR,Barret
$C2810_MAIN_1500_1200_00_art,,Yeah. You bet we are.
$C2810_MAIN_1500_1200_00_art,ACTOR,Aerith
$C2810_MAIN_1500_1200_03_csn,,
$C2810_MAIN_1500_1200_03_csn,ACTOR,
$C2810_MAIN_1500_1200_05_art,,
$C2810_MAIN_1500_1200_05_art,ACTOR,
$C2810_MAIN_1500_1300_00_csn,,"Wow, what've I walked in on?"
$C2810_MAIN_1500_1300_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_1400_00_csn,,"You know, there are places better suited to these kinds of conversations."
$C2810_MAIN_1500_1400_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_1500_00_red,,Like Cosmo Canyon.
$C2810_MAIN_1500_1500_00_red,ACTOR,Red XIII
$C2810_MAIN_1500_1600_00_blt,,"The home of planetology.<br>It's right around the corner, isn't it?"
$C2810_MAIN_1500_1600_00_blt,ACTOR,Barret
$C2810_MAIN_1500_1700_00_yfi,,And...do they have materia there?
$C2810_MAIN_1500_1700_00_yfi,ACTOR,Yuffie
$C2810_MAIN_1500_1710_00_yfi,,"'Cause if they do, I am in. Like <i>all in</i>!"
$C2810_MAIN_1500_1710_00_yfi,ACTOR,Yuffie
$C2810_MAIN_1500_1710_05_blt,,
$C2810_MAIN_1500_1710_05_blt,ACTOR,
$C2810_MAIN_1500_1800_00_red,,"Since time immemorial, it has been a place for both planetary energies and ancient wisdom.<br>Of course we─"
$C2810_MAIN_1500_1800_00_red,ACTOR,Red XIII
$C2810_MAIN_1500_1800_05_yfi,,
$C2810_MAIN_1500_1800_05_yfi,ACTOR,
$C2810_MAIN_1500_1900_00_yfi,,"Say no more! Let's ride, people!"
$C2810_MAIN_1500_1900_00_yfi,ACTOR,Yuffie
$C2810_MAIN_1500_1900_02_yfi,,
$C2810_MAIN_1500_1900_02_yfi,ACTOR,
$C2810_MAIN_1500_1900_03_red,,
$C2810_MAIN_1500_1900_03_red,ACTOR,
$C2810_MAIN_1500_2000_00_tif,,"Wow, Red. What's got you so excited?"
$C2810_MAIN_1500_2000_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_2000_05_art,,
$C2810_MAIN_1500_2000_05_art,ACTOR,
$C2810_MAIN_1500_2100_00_red,,I grew up there.
$C2810_MAIN_1500_2100_00_red,ACTOR,Red XIII
$C2810_MAIN_1500_2100_05_yfi,,
$C2810_MAIN_1500_2100_05_yfi,ACTOR,
$C2810_MAIN_1500_2200_00_blt,,That settles it!<br>We've got ourselves a pilgrimage to make!
$C2810_MAIN_1500_2200_00_blt,ACTOR,Barret
$C2810_MAIN_1500_2300_00_csn,,"While it won't be an easy trek,<br>this oughta speed things up."
$C2810_MAIN_1500_2300_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2400_00_csn,,A freeflier pilot works out of an old airstrip nearby. He can take you part of the way.
$C2810_MAIN_1500_2400_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2500_00_csn,,Use the south gate and follow the trail.<br>You can't miss it.
$C2810_MAIN_1500_2500_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2600_00_csn,,And I should─
$C2810_MAIN_1500_2600_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2600_02_csn,,
$C2810_MAIN_1500_2600_02_csn,ACTOR,
$C2810_MAIN_1500_2600_03_csn,,
$C2810_MAIN_1500_2600_03_csn,ACTOR,
$C2810_MAIN_1500_2600_05_tif,,
$C2810_MAIN_1500_2600_05_tif,ACTOR,
$C2810_MAIN_1500_2690_00_csn,,This here's Fango.
$C2810_MAIN_1500_2690_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2700_00_csn,,He's taken quite a liking to you. Sure he'd be more than happy to give you guys a lift.
$C2810_MAIN_1500_2700_00_csn,ACTOR,Cissnei
$C2810_MAIN_1500_2800_00_ch4,,Kweh!
$C2810_MAIN_1500_2800_00_ch4,ACTOR,Fango
$C2810_MAIN_1500_2900_00_tif,,"Thanks, Cissnei. For everything."
$C2810_MAIN_1500_2900_00_tif,ACTOR,Tifa
$C2810_MAIN_1500_3000_00_csn,,The pleasure was all mine.
$C2810_MAIN_1500_3000_00_csn,ACTOR,Cissnei
